conversation_id	article_id	essay	empathy	distress	speaker_id	gender	education	race	age	income	personality_conscientiousness	personality_openess	personality_extraversion	personality_agreeableness	personality_stability	iri_perspective_taking	iri_personal_distress	iri_fantasy	iri_empathatic_concern	speaker_number	split	essay_id	emotion	essay_word_count	fear_count	anger_count	anticipation_count	trust_count	surprise_count	positive_count	negative_count	sadness_count	disgust_count	joy_count	hope_count	empathy_count	distress_count	essay+prompt	prompt
46	210	I'm curious why the singer was labeled controversial. I guess only the statement that was made about security. I remember the event in this article happening because I like the band, and was familiar with them, and it could have been me at the show. All of those people were innocent and had no idea what was going on, didn't ask for it, etc. Hearing the stories was really traumatizing. I can't even imagine. I'm glad that everyone is able to overcome.	5.666666666666667	5.0	45	2	6	1	31	34999	6.5	7.0	2.0	3.5	4.0	4.286	2.857	5.0	4.571	1	train	1970	Neutral	82	0.18518518518518517	0.18518518518518517	0.037037037037037035	0.037037037037037035	0.0	0.037037037037037035	0.2962962962962963	0.18518518518518517	0.037037037037037035	0.0	0.0	2.7127644268422677	2.8148264115891437	I'm curious why the singer was labeled controversial. I guess only the statement that was made about security. I remember the event in this article happening because I like the band, and was familiar with them, and it could have been me at the show. All of those people were innocent and had no idea what was going on, didn't ask for it, etc. Hearing the stories was really traumatizing. I can't even imagine. I'm glad that everyone is able to overcome.'An essay written by a 31 years old female, postgradute or with a professional degree, with an income of 34999$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: trust, positive.'	An essay written by a 31 years old female, postgradute or with a professional degree, with an income of 34999$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: trust, positive.
37	58	I find the article comical.  In these places, people are starving to death and the concern of some people is whether zoo animals are getting enough to eat.  The zoo animals should be slaughtered to feed people.  The horses slaughtered to feed to animals should be fed to people.  The animals probably shouldn't be in zoos to begin with, but now that they are they shouldn't come before human needs.  That's idiotic.  Just butcher the zoo animals, feed them to people, and be done with the problem.  That's my opinion.	1.1666666666666667	3.875	48	1	6	1	41	28000	2.5	2.0	1.5	2.0	1.0	3.286	4.429	2.714	2.571	1	train	2370	Neutral	90	0.11764705882352941	0.11764705882352941	0.058823529411764705	0.058823529411764705	0.058823529411764705	0.17647058823529413	0.23529411764705882	0.11764705882352941	0.0	0.058823529411764705	0.07142857142857142	3.014228213337486	3.03349734866779	I find the article comical.  In these places, people are starving to death and the concern of some people is whether zoo animals are getting enough to eat.  The zoo animals should be slaughtered to feed people.  The horses slaughtered to feed to animals should be fed to people.  The animals probably shouldn't be in zoos to begin with, but now that they are they shouldn't come before human needs.  That's idiotic.  Just butcher the zoo animals, feed them to people, and be done with the problem.  That's my opinion.'An essay written by a 41 years old female, postgradute or with a professional degree, with an income of 28000$.The essay expresses low empathy and medium distress levels. The top emotions expressed in the essay are: negative.'	An essay written by a 41 years old female, postgradute or with a professional degree, with an income of 28000$.The essay expresses low empathy and medium distress levels. The top emotions expressed in the essay are: negative.
50	210	When tragedies like the one in Paris happen we must dig down deep and look for proper solutions. I think we need to research what goes through people's heads when they commit crimes like this.It was a little racist for one of them to say muslim security collaborated with the criminals. That was a bad thing to say.	5.666666666666667	6.0	19	1	6	2	32	35000	5.5	5.0	2.0	5.5	4.5	3.429	2.857	2.857	2.714	2	train	2366	Neutral	58	0.1	0.1	0.0	0.2	0.1	0.1	0.1	0.1	0.1	0.1	0.0	2.89849964516217	2.8736749073242356	When tragedies like the one in Paris happen we must dig down deep and look for proper solutions. I think we need to research what goes through people's heads when they commit crimes like this.It was a little racist for one of them to say muslim security collaborated with the criminals. That was a bad thing to say.'An essay written by a 32 years old female, postgradute or with a professional degree, with an income of 35000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: fear, anger, positive, negative, sadness, disgust, anticipation.'	An essay written by a 32 years old female, postgradute or with a professional degree, with an income of 35000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: fear, anger, positive, negative, sadness, disgust, anticipation.
128	314	It's a sad story for the father, for sure, but I also don't really care.  I don't know these people.  They're also foreigners, so I care even less.  But still, the thought of losing all your family like that is harsh.  And the people who killed them are dead.  I'm not sure if that's better or worse.  No place to direct your anger and despair.  Maybe that's a good thing.  Still, a devastating even to have to deal with and live with the rest of his life.  I'm sure the pain will never end.  I can't imagine dealing with that.	4.0	3.0	48	1	6	1	41	28000	2.5	2.0	1.5	2.0	1.0	3.286	4.429	2.714	2.571	2	train	1922	Neutral	100	0.125	0.25	0.0	0.0	0.0	0.0	0.25	0.125	0.25	0.0	0.0	2.8744874796667133	2.7680385344052407	It's a sad story for the father, for sure, but I also don't really care.  I don't know these people.  They're also foreigners, so I care even less.  But still, the thought of losing all your family like that is harsh.  And the people who killed them are dead.  I'm not sure if that's better or worse.  No place to direct your anger and despair.  Maybe that's a good thing.  Still, a devastating even to have to deal with and live with the rest of his life.  I'm sure the pain will never end.  I can't imagine dealing with that.'An essay written by a 41 years old female, postgradute or with a professional degree, with an income of 28000$.The essay expresses medium empathy and medium distress levels. The top emotions expressed in the essay are: negative.'	An essay written by a 41 years old female, postgradute or with a professional degree, with an income of 28000$.The essay expresses medium empathy and medium distress levels. The top emotions expressed in the essay are: negative.
435	13	Two US troops and twenty six Afghan civilians were killed and many others were injured following an airstrike that occurred early on Thursday while NATO and afghan forces were battling Taliban fighters in the northern Kunduz province. The capital had recently been overrun with insurgents last month from nearby areas.	5.5	2.875	43	2	6	1	33	110000	7.0	4.5	1.5	7.0	7.0	4.286	1.286	3.857	4.0	2	train	1926	Neutral	50														Two US troops and twenty six Afghan civilians were killed and many others were injured following an airstrike that occurred early on Thursday while NATO and afghan forces were battling Taliban fighters in the northern Kunduz province. The capital had recently been overrun with insurgents last month from nearby areas.'An essay written by a 33 years old female, postgradute or with a professional degree, with an income of 110000$.The essay expresses high empathy and low distress levels. The top emotions expressed in the essay are: fear, negative, sadness.'	An essay written by a 33 years old female, postgradute or with a professional degree, with an income of 110000$.The essay expresses high empathy and low distress levels. The top emotions expressed in the essay are: fear, negative, sadness.
142	94	This situation is one of the worse that I can imagine. When you cannot even feel safe in the city you live in let alone your own house, it is time to move. I can imagine that these people have nowhere to go though. Situations like this disrupt normal life and induce a fear that many people in their normal lives will never know.	3.5	2.75	2	1	2	1	30	30000	6.0	6.5	4.0	4.0	5.5	4.0	1.571	4.0	3.857	2	train	1936	Neutral	64	0.18518518518518517	0.07407407407407407	0.07407407407407407	0.07407407407407407	0.037037037037037035	0.14814814814814814	0.14814814814814814	0.1111111111111111	0.037037037037037035	0.1111111111111111	0.14285714285714285	2.6983369807972095	2.564188952364706	This situation is one of the worse that I can imagine. When you cannot even feel safe in the city you live in let alone your own house, it is time to move. I can imagine that these people have nowhere to go though. Situations like this disrupt normal life and induce a fear that many people in their normal lives will never know.'An essay written by a 30 years old female, postgradute or with a professional degree, with an income of 30000$.The essay expresses medium empathy and low distress levels. The top emotions expressed in the essay are: fear, negative.'	An essay written by a 30 years old female, postgradute or with a professional degree, with an income of 30000$.The essay expresses medium empathy and low distress levels. The top emotions expressed in the essay are: fear, negative.
227	139	So I can't exactly say this article was heartbreaking to me or anything.  I did find it sad that these frogs and other wildlife are dying and possibly suffering from this disease that people are causing by being careless.  However, like they said creating the garden ponds in general is a positive thing that people shoudl do that generally supports wildlife.  So maybe if people would just be a little more careful and take the precautions they were giving then this kind of thing would not happen so much.	1.3333333333333333	1.0	24	2	7	1	38	42000	7.0	3.5	6.5	5.5	6.5	3.429	2.714	2.571	3.857	2	train	2385	Neutral	89	0.14634146341463414	0.0975609756097561	0.0	0.07317073170731707	0.0	0.0975609756097561	0.2682926829268293	0.17073170731707318	0.12195121951219512	0.024390243902439025	0.0	2.4291386881691235	2.31282838869033	So I can't exactly say this article was heartbreaking to me or anything.  I did find it sad that these frogs and other wildlife are dying and possibly suffering from this disease that people are causing by being careless.  However, like they said creating the garden ponds in general is a positive thing that people shoudl do that generally supports wildlife.  So maybe if people would just be a little more careful and take the precautions they were giving then this kind of thing would not happen so much.'An essay written by a 38 years old female, postgradute or with a professional degree, with an income of 42000$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: positive.'	An essay written by a 38 years old female, postgradute or with a professional degree, with an income of 42000$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: positive.
239	245	This is kind of a sucky story.  As apart of my job, I run into these types of things all the time.  I think that they can go one of two ways.  Either they're drunk, and annoying and you want them out of your hair as  quickly as possible, or they're having a legitimate medial issue, and you want to help them.  It's tough because you want to thelp them, but with such limited information, it's hard to do so.	1.8333333333333333	1.125	49	1	5	1	31	82000	3.5	2.5	2.0	4.5	5.0	3.571	2.286	1.857	2.0	2	train	2369	Neutral	80	0.15	0.15	0.05	0.1	0.05	0.15	0.15	0.1	0.05	0.05	0.08333333333333333	2.7381342892720197	2.7355373408966583	This is kind of a sucky story.  As apart of my job, I run into these types of things all the time.  I think that they can go one of two ways.  Either they're drunk, and annoying and you want them out of your hair as  quickly as possible, or they're having a legitimate medial issue, and you want to help them.  It's tough because you want to thelp them, but with such limited information, it's hard to do so.'An essay written by a 31 years old female, postgradute or with a professional degree, with an income of 82000$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: positive, negative.'	An essay written by a 31 years old female, postgradute or with a professional degree, with an income of 82000$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: positive, negative.
263	34	I feel like as humans we should all feel the need to help them out. I think in cases like these were its a country that has very low resources with violence all around there should be some sort of humanitarian aid for the people. I believe very strongly that anything else is just not that good overall.	5.833333333333333	6.0	19	1	6	2	32	35000	5.5	5.0	2.0	5.5	4.5	3.429	2.857	2.857	2.714	2	train	2029	Neutral	58	0.14285714285714285	0.14285714285714285	0.07142857142857142	0.14285714285714285	0.07142857142857142	0.07142857142857142	0.14285714285714285	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.09090909090909091	2.8069767723153194	2.8888148098844795	I feel like as humans we should all feel the need to help them out. I think in cases like these were its a country that has very low resources with violence all around there should be some sort of humanitarian aid for the people. I believe very strongly that anything else is just not that good overall.'An essay written by a 32 years old female, postgradute or with a professional degree, with an income of 35000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: positive.'	An essay written by a 32 years old female, postgradute or with a professional degree, with an income of 35000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: positive.
394	270	I read the article on the China mining disaster.   There were 33 miners trapped in the mine.  Only two of them survived.  Officials stated whoever was responsible would be punished.   Smaller mines were shut down immediately until further notice.   China has always been known for the deadliest mining.  	7.0	6.25	8	2	6	1	62	29000	6.5	2.5	1.0	6.5	2.0	3.571	4.0	2.143	4.429	1	train	2386	Neutral	48	0.18181818181818182	0.13636363636363635	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.09090909090909091	0.2727272727272727	0.09090909090909091	0.09090909090909091	0.0	0.0	2.583679258671528	2.565686866426086	I read the article on the China mining disaster.   There were 33 miners trapped in the mine.  Only two of them survived.  Officials stated whoever was responsible would be punished.   Smaller mines were shut down immediately until further notice.   China has always been known for the deadliest mining.  'An essay written by a 62 years old female, postgradute or with a professional degree, with an income of 29000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: negative.'	An essay written by a 62 years old female, postgradute or with a professional degree, with an income of 29000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: negative.
54	49	I just read an article on melting sea ice in the arctic. It's looking like polar bears are inextricably bound to the fate of extinction. I know they are a popular poster child for environmentalism but there are thirty thousand other species that are being threatened because of humanity's shortsightedness. 	3.5	3.375	25	1	4	1	29	39000	6.0	6.5	1.0	6.0	5.5	5.0	2.286	3.286	4.143	1	train	1972	Neutral	50	0.1875	0.125	0.0625	0.0625	0.0	0.0625	0.25	0.1875	0.0625	0.0	0.0	2.3863323778146643	2.5476035083199937	I just read an article on melting sea ice in the arctic. It's looking like polar bears are inextricably bound to the fate of extinction. I know they are a popular poster child for environmentalism but there are thirty thousand other species that are being threatened because of humanity's shortsightedness. 'An essay written by a 29 years old female, postgradute or with a professional degree, with an income of 39000$.The essay expresses medium empathy and medium distress levels. The top emotions expressed in the essay are: positive.'	An essay written by a 29 years old female, postgradute or with a professional degree, with an income of 39000$.The essay expresses medium empathy and medium distress levels. The top emotions expressed in the essay are: positive.
267	47	Aleppo has been having these problems for quite a while now. I feel like the bombings are just the top of the cake in terms of letting the world know about what is wrong with them. I feel like they really need to change things and in order to do that they need the help of the world more so than anything else.	6.166666666666667	6.125	19	1	6	2	32	35000	5.5	5.0	2.0	5.5	4.5	3.429	2.857	2.857	2.714	2	train	1889	Neutral	63	0.14814814814814814	0.1111111111111111	0.07407407407407407	0.07407407407407407	0.07407407407407407	0.07407407407407407	0.18518518518518517	0.07407407407407407	0.14814814814814814	0.037037037037037035	0.0625	2.7072124460068756	2.820946955896868	Aleppo has been having these problems for quite a while now. I feel like the bombings are just the top of the cake in terms of letting the world know about what is wrong with them. I feel like they really need to change things and in order to do that they need the help of the world more so than anything else.'An essay written by a 32 years old female, postgradute or with a professional degree, with an income of 35000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: fear, trust, positive, negative, anticipation.'	An essay written by a 32 years old female, postgradute or with a professional degree, with an income of 35000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: fear, trust, positive, negative, anticipation.
158	302	I did not find the article to be particularly disturbing or alarming. I was not surprised by the fact that pollution adversely affected the health of individuals diagnosed with lung cancer. The health of their respiratory is already compromised and it makes perfect sense that pollution would act as an irritant and cause greater concern for their health.	3.333333333333333	1.0	35	1	6	3	33	64000	6.5	7.0	3.5	4.5	7.0	3.714	1.0	2.429	1.429	2	train	2384	Neutral	58	0.0	0.07692307692307693	0.15384615384615385	0.15384615384615385	0.07692307692307693	0.23076923076923078	0.07692307692307693	0.0	0.07692307692307693	0.15384615384615385	0.0625	2.609287298605506	2.4478172117701926	I did not find the article to be particularly disturbing or alarming. I was not surprised by the fact that pollution adversely affected the health of individuals diagnosed with lung cancer. The health of their respiratory is already compromised and it makes perfect sense that pollution would act as an irritant and cause greater concern for their health.'An essay written by a 33 years old female, postgradute or with a professional degree, with an income of 64000$.The essay expresses medium empathy and low distress levels. The top emotions expressed in the essay are: negative.'	An essay written by a 33 years old female, postgradute or with a professional degree, with an income of 64000$.The essay expresses medium empathy and low distress levels. The top emotions expressed in the essay are: negative.
63	150	China's first female fighter pilot died in an aerobatics crash. I wonder if she would have ever seen any other flight than performing in shows. I've definitely got mixed feelings about this. On the one hand she's definitely a trailblazer for women in her country. On the other hand, for what purpose?	4.166666666666667	1.125	55	2	7	5	44	70000	4.5	7.0	1.5	7.0	1.5	3.714	2.429	4.857	4.571	1	train	1959	Neutral	52	0.13333333333333333	0.2	0.0	0.0	0.0	0.0	0.4666666666666667	0.2	0.0	0.0	0.0	2.4969579136238416	2.4625005202898542	China's first female fighter pilot died in an aerobatics crash. I wonder if she would have ever seen any other flight than performing in shows. I've definitely got mixed feelings about this. On the one hand she's definitely a trailblazer for women in her country. On the other hand, for what purpose?'An essay written by a 44 years old female, postgradute or with a professional degree, with an income of 70000$.The essay expresses medium empathy and low distress levels. The top emotions expressed in the essay are: positive.'	An essay written by a 44 years old female, postgradute or with a professional degree, with an income of 70000$.The essay expresses medium empathy and low distress levels. The top emotions expressed in the essay are: positive.
357	44	Sometimes I wonder about the impetus that drives people who murder other people. I think there would be a lot less murder if guns didn't make it so simple. Pulling a trigger. Driving a blade into someone would take a lot more conviction that simply shooting a bullet. I don't know. Have you ever felt like killing another person?	5.166666666666667	3.875	25	1	4	1	29	39000	6.0	6.5	1.0	6.0	5.5	5.0	2.286	3.286	4.143	1	train	2368	Neutral	59	0.18181818181818182	0.09090909090909091	0.09090909090909091	0.0	0.0	0.36363636363636365	0.18181818181818182	0.09090909090909091	0.0	0.0	0.0	2.8372062800669573	2.722851475211297	Sometimes I wonder about the impetus that drives people who murder other people. I think there would be a lot less murder if guns didn't make it so simple. Pulling a trigger. Driving a blade into someone would take a lot more conviction that simply shooting a bullet. I don't know. Have you ever felt like killing another person?'An essay written by a 29 years old female, postgradute or with a professional degree, with an income of 39000$.The essay expresses high empathy and medium distress levels. The top emotions expressed in the essay are: negative.'	An essay written by a 29 years old female, postgradute or with a professional degree, with an income of 39000$.The essay expresses high empathy and medium distress levels. The top emotions expressed in the essay are: negative.
305	347	Anything fellow human beings are struggling with hunger we as humans must find a way to be able t o  help them out. I feel like if we are starving we would want as Americans someone to step in and help us. It is the right and the only way to do things to be honest. I feel like Nigeria is too corrupt to help itself at this point.	5.833333333333333	6.125	19	1	6	2	32	35000	5.5	5.0	2.0	5.5	4.5	3.429	2.857	2.857	2.714	2	train	1990	Neutral	69														Anything fellow human beings are struggling with hunger we as humans must find a way to be able t o  help them out. I feel like if we are starving we would want as Americans someone to step in and help us. It is the right and the only way to do things to be honest. I feel like Nigeria is too corrupt to help itself at this point.'An essay written by a 32 years old female, postgradute or with a professional degree, with an income of 35000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: trust, positive, negative.'	An essay written by a 32 years old female, postgradute or with a professional degree, with an income of 35000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: trust, positive, negative.
479	53	We shouldn't be wasting food like that us Americans when there are so many starving children around the world. We need to find a way to preserve leftover food , renew it and give it to the people in need. It can be the homeless or children in need. The bottom line is we need to make better use of the food so other people can enjoy it.	1.0	7.0	19	1	6	2	32	35000	5.5	5.0	2.0	5.5	4.5	3.429	2.857	2.857	2.714	1	train	2033	Neutral	68	0.1111111111111111	0.14814814814814814	0.14814814814814814	0.1111111111111111	0.037037037037037035	0.1111111111111111	0.1111111111111111	0.07407407407407407	0.037037037037037035	0.1111111111111111	0.058823529411764705	3.008408658673258	2.7824369433577085	We shouldn't be wasting food like that us Americans when there are so many starving children around the world. We need to find a way to preserve leftover food , renew it and give it to the people in need. It can be the homeless or children in need. The bottom line is we need to make better use of the food so other people can enjoy it.'An essay written by a 32 years old female, postgradute or with a professional degree, with an income of 35000$.The essay expresses low empathy and high distress levels. The top emotions expressed in the essay are: positive.'	An essay written by a 32 years old female, postgradute or with a professional degree, with an income of 35000$.The essay expresses low empathy and high distress levels. The top emotions expressed in the essay are: positive.
22	281	Depression is a major factor in all of our lives. I believe that everybody gets depressed it is that some of us are better with dealing with it. She took her own life after being a very successfully person. It shows me that money,worth and fame do not matter when it comes to depression. It is sad that she did not get the help she needed in time.	6.833333333333333	5.125	30	1	6	3	37	40000	7.0	5.5	1.0	6.5	6.0	4.857	2.0	3.429	5.0	2	train	1930	Neutral	68	0.16666666666666666	0.0	0.08333333333333333	0.16666666666666666	0.0	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.08333333333333333	0.0	0.0	2.7742326748822266	2.4769726517752195	Depression is a major factor in all of our lives. I believe that everybody gets depressed it is that some of us are better with dealing with it. She took her own life after being a very successfully person. It shows me that money,worth and fame do not matter when it comes to depression. It is sad that she did not get the help she needed in time.'An essay written by a 37 years old female, postgradute or with a professional degree, with an income of 40000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: positive.'	An essay written by a 37 years old female, postgradute or with a professional degree, with an income of 40000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: positive.
225	417	After hearing about the shooting of a dog in a public park, I fully stand behind the actions of the man who shot the dog.  I'm sorry for the dog owner's loss, but in this case they were totally in the wrong and should have taken precautions to protect and be considerate of others.  For starters, they did not have the dog on a leash.  They also did not restrain the dog when it jumped at the man and he repeatedly asked them to restrain it.  With so many dog attacks resulting in deaths recently, I can understand the man's concern and he acted to defend himself quickly.  This was the dog owner's fault entirely.	1.1666666666666667	1.0	24	2	7	1	38	42000	7.0	3.5	6.5	5.5	6.5	3.429	2.714	2.571	3.857	1	train	2005	Neutral	115	0.15384615384615385	0.07692307692307693	0.07692307692307693	0.07692307692307693	0.0	0.15384615384615385	0.23076923076923078	0.15384615384615385	0.07692307692307693	0.0	0.0	3.024802312090148	2.8233167927787943	After hearing about the shooting of a dog in a public park, I fully stand behind the actions of the man who shot the dog.  I'm sorry for the dog owner's loss, but in this case they were totally in the wrong and should have taken precautions to protect and be considerate of others.  For starters, they did not have the dog on a leash.  They also did not restrain the dog when it jumped at the man and he repeatedly asked them to restrain it.  With so many dog attacks resulting in deaths recently, I can understand the man's concern and he acted to defend himself quickly.  This was the dog owner's fault entirely.'An essay written by a 38 years old female, postgradute or with a professional degree, with an income of 42000$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: negative.'	An essay written by a 38 years old female, postgradute or with a professional degree, with an income of 42000$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: negative.
332	148	I just read an article about an elephant that has been kept in captivity and forced to perform as a circus animal for all its life. Elephants are highly intelligent and social creatures, and I couldn't help but  draw a parallel between the people that are imprisoned in this country. They are also held in cages and forced into indentured servitude. Our whole society is forged and maintained by ostracizing and taking advantage of out groups, humans, animals everything that lives and breathes.	5.666666666666667	4.625	25	1	4	1	29	39000	6.0	6.5	1.0	6.0	5.5	5.0	2.286	3.286	4.143	2	train	1913	Neutral	83														I just read an article about an elephant that has been kept in captivity and forced to perform as a circus animal for all its life. Elephants are highly intelligent and social creatures, and I couldn't help but  draw a parallel between the people that are imprisoned in this country. They are also held in cages and forced into indentured servitude. Our whole society is forged and maintained by ostracizing and taking advantage of out groups, humans, animals everything that lives and breathes.'An essay written by a 29 years old female, postgradute or with a professional degree, with an income of 39000$.The essay expresses high empathy and medium distress levels. The top emotions expressed in the essay are: negative.'	An essay written by a 29 years old female, postgradute or with a professional degree, with an income of 39000$.The essay expresses high empathy and medium distress levels. The top emotions expressed in the essay are: negative.
272	146	I'm sorry for the hate crimes happening against Muslims and others, but to blame this on Trump is absurd.  It's more of the left wing media trying to pin things on him.  There have been hate crimes going on for a long time, and even the article said they were at the same level they were in 2015 before he was even elected.  I would blame social media and the way people spread information now.  Plus a general anger that has entered society and people feel it is acceptable to take it out in violence against others.   	1.0	1.0	24	2	7	1	38	42000	7.0	3.5	6.5	5.5	6.5	3.429	2.714	2.571	3.857	1	train	2021	Neutral	97	0.05555555555555555	0.05555555555555555	0.16666666666666666	0.1111111111111111	0.05555555555555555	0.2222222222222222	0.1111111111111111	0.1111111111111111	0.0	0.1111111111111111	0.125	2.598592198099613	2.674763620801652	I'm sorry for the hate crimes happening against Muslims and others, but to blame this on Trump is absurd.  It's more of the left wing media trying to pin things on him.  There have been hate crimes going on for a long time, and even the article said they were at the same level they were in 2015 before he was even elected.  I would blame social media and the way people spread information now.  Plus a general anger that has entered society and people feel it is acceptable to take it out in violence against others.   'An essay written by a 38 years old female, postgradute or with a professional degree, with an income of 42000$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: negative.'	An essay written by a 38 years old female, postgradute or with a professional degree, with an income of 42000$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: negative.
91	233	I am expressing my concern over the fact that Nigeria has launched an investigation into reports alleging that government officials raped and sexually abused women and girls who survived Boko Haram violence. The move comes after Human Rights Watch published a report detailing accounts by dozens of women and girls who said they were sexually abused or coerced into sex. The move was a welcome development and everything should be done to make sure things like this does not happen.	4.0	4.0	5	2	6	3	22	100000	5.5	4.5	3.5	6.0	6.0	3.714	2.857	2.571	3.429	2	train	1884	Neutral	80	0.25	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.08333333333333333	0.0	0.0	0.0	3.0363713282293294	2.886552250074209	I am expressing my concern over the fact that Nigeria has launched an investigation into reports alleging that government officials raped and sexually abused women and girls who survived Boko Haram violence. The move comes after Human Rights Watch published a report detailing accounts by dozens of women and girls who said they were sexually abused or coerced into sex. The move was a welcome development and everything should be done to make sure things like this does not happen.'An essay written by a 22 years old female, postgradute or with a professional degree, with an income of 100000$.The essay expresses medium empathy and medium distress levels. The top emotions expressed in the essay are: trust, anticipation.'	An essay written by a 22 years old female, postgradute or with a professional degree, with an income of 100000$.The essay expresses medium empathy and medium distress levels. The top emotions expressed in the essay are: trust, anticipation.
468	326	I can relate to the Jewish in the sense that I too struggle to realize and accept the fact that Trump got elected. I think the realization that he got elected is one that I tend to think  made me realize the USA was not the country I thought it was. At the end of the day its good that it happened because we realized that we are not perfect as a country.	5.666666666666667	5.75	19	1	6	2	32	35000	5.5	5.0	2.0	5.5	4.5	3.429	2.857	2.857	2.714	1	train	1998	Neutral	73	0.09090909090909091	0.15151515151515152	0.06060606060606061	0.09090909090909091	0.0	0.18181818181818182	0.18181818181818182	0.06060606060606061	0.12121212121212122	0.06060606060606061	0.0	2.5950504839114865	2.628788869994695	I can relate to the Jewish in the sense that I too struggle to realize and accept the fact that Trump got elected. I think the realization that he got elected is one that I tend to think  made me realize the USA was not the country I thought it was. At the end of the day its good that it happened because we realized that we are not perfect as a country.'An essay written by a 32 years old female, postgradute or with a professional degree, with an income of 35000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: trust, positive, anticipation.'	An essay written by a 32 years old female, postgradute or with a professional degree, with an income of 35000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: trust, positive, anticipation.
131	73	Wow read this....Angelia Jolie and Billy Bob Thornton wore vials of blood around each others necks! Isn't that weird? What are they vampires? I always thought she was so strange but that is just bizarre. I wonder what happened to her and Brad though. I never understand why he left Jennifer Anniston for that bizarre looking woman.  	1.0	1.0	32	2	2	1	34	50000	6.5	3.5	1.0	6.0	7.0	2.143	1.0	1.571	2.286	2	train	1933	Neutral	57	0.25806451612903225	0.12903225806451613	0.03225806451612903	0.0	0.0967741935483871	0.03225806451612903	0.25806451612903225	0.12903225806451613	0.06451612903225806	0.0	0.0	2.9275548134373968	2.9908286314467967	Wow read this....Angelia Jolie and Billy Bob Thornton wore vials of blood around each others necks! Isn't that weird? What are they vampires? I always thought she was so strange but that is just bizarre. I wonder what happened to her and Brad though. I never understand why he left Jennifer Anniston for that bizarre looking woman.  'An essay written by a 34 years old female, postgradute or with a professional degree, with an income of 50000$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: negative.'	An essay written by a 34 years old female, postgradute or with a professional degree, with an income of 50000$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: negative.
6	213	I just read an article about a baseball player who was killed with two other men when his boat crashed at high speed. They really made a concerted effort to paint this guy as a saint and I'm sure that he was a nice enough person, but the circumstances of his death were very mysterious. I wouldn't be surprised if drugs or alcohol were involved.	3.8333333333333335	1.25	25	1	4	1	29	39000	6.0	6.5	1.0	6.0	5.5	5.0	2.286	3.286	4.143	2	train	1908	Neutral	65	0.034482758620689655	0.10344827586206896	0.10344827586206896	0.13793103448275862	0.10344827586206896	0.13793103448275862	0.10344827586206896	0.10344827586206896	0.034482758620689655	0.13793103448275862	0.07692307692307693	2.6208906474050626	2.4360155414210003	I just read an article about a baseball player who was killed with two other men when his boat crashed at high speed. They really made a concerted effort to paint this guy as a saint and I'm sure that he was a nice enough person, but the circumstances of his death were very mysterious. I wouldn't be surprised if drugs or alcohol were involved.'An essay written by a 29 years old female, postgradute or with a professional degree, with an income of 39000$.The essay expresses medium empathy and low distress levels. The top emotions expressed in the essay are: surprise.'	An essay written by a 29 years old female, postgradute or with a professional degree, with an income of 39000$.The essay expresses medium empathy and low distress levels. The top emotions expressed in the essay are: surprise.
