word,empathy,distress,count
investig,3.8905967841398135,4.89782503460248,6.0
investor,3.74277216356912,4.17052718110726,1.0
invit,3.10394810330036,4.17242090869039,1.0
invok,4.67567273960599,3.44546670623425,1.0
involv,2.945848568059935,2.37244606825505,4.0
io,3.14779648286939,2.12911480715492,1.0
iphon,2.48195561165795,2.76982693422648,1.0
iran,2.59959690957241,3.99698539213074,1.0
iranian,2.76067266159213,3.16204092380157,1.0
iraq,5.02562696400592,5.03902126771077,1.0
iraqi,5.215629052020795,4.899673542485726,2.0
irish,4.89179031887464,2.23843148282947,1.0
iron,2.8797748625367734,2.9601381527288733,3.0
irreconcil,2.98781270670957,4.55366500696329,1.0
irrefut,4.22301575837295,5.35976377399452,1.0
irrelev,2.18100023458169,1.18956485848813,1.0
irrepar,2.33399398365416,2.23877081014407,1.0
irrespons,1.7618011145229,5.33026108587226,1.0
irrevers,3.8885106497891,4.65178799747771,1.0
irrit,1.7415285932508933,2.891408097214713,3.0
is,3.1999169989542,3.14820973528452,1.0
isibindi,2.33399398365416,2.23877081014407,1.0
isil,4.40510159619129,5.3926547757287,1.0
isi,3.98741920497669,5.13769772958111,1.0
islam,3.461631290264985,4.2649544211998025,4.0
islamophobia,4.38451229704531,5.43326356991869,1.0
island,4.165976006991455,2.594841767290245,2.0
islan,2.33399398365416,2.23877081014407,1.0
isn,2.87600218565761,2.1953931405897,1.0
isnt,2.63647396433863,1.59917441126309,1.0
isol,3.8991450021107203,3.152712790481925,2.0
israel,3.93739049610026,4.17752298952791,1.0
isra,3.29629194010364,3.33919064174161,1.0
issa,4.39778925727256,4.74233653504735,1.0
issu,2.929863461352337,2.06029985560191,3.0
istanbul,5.49689267822907,4.53588988505355,1.0
it,3.583744495865255,2.63594824634449,2.0
itali,4.80228745201646,4.33516090556892,1.0
item,2.594835452281445,2.054537232036205,2.0
itll,2.37204498592628,1.26678459847078,1.0
itself,1.66019232271243,1.71820241211946,1.0
itt,1.6112517272572,2.55493015796652,1.0
iud,4.75168227300147,4.72198156964619,1.0
ivf,4.72980388444869,5.38005916499117,1.0
ivori,2.91617198878678,3.57557388074156,1.0
j,3.44016998145547,2.84132340475637,1.0
jack,1.35498270101356,1.64043959512412,2.0
jacki,4.97621701632208,4.65753986848567,1.0
jacob,5.59516449867064,4.58027042429219,1.0
jail,2.77301950320888,4.63999389970428,1.0
jakarta,3.49863716068132,3.84511688609216,1.0
jama,5.66333778083716,3.90643970251295,1.0
jame,3.99521346672816,4.41120764276262,1.0
jane,5.52208346309073,4.00861646969213,1.0
janet,4.93571974122129,4.72403931804645,1.0
jani,6.09347806256153,4.13796469248334,1.0
japan,3.51670130784641,3.46709129155805,1.0
japanes,2.85311046930188,2.78507658232066,1.0
jax,5.18679381065096,4.16701028560849,1.0
jealou,2.97974486035092,3.24797468776074,1.0
jeez,3.11604427654402,3.49298665807195,2.0
jeff,4.2149721976591,3.76901009279148,1.0
jenner,4.28882886279878,3.94263155343573,1.0
jerk,1.33252083328285,1.48153618200205,1.0
jerri,3.79812916134331,3.46250381334912,1.0
jess,3.92708706538213,3.81541808541726,1.0
jessi,3.23273404238835,4.62312921462794,1.0
jesu,4.32899471262931,4.27852241723009,1.0
jet,4.17641755027547,3.3501645765438,2.0
jew,3.0740252367159604,3.6943157971699403,2.0
jewelri,4.34579304022079,2.74573342908849,1.0
jewish,3.9162393023677,3.39363577199172,1.0
joan,5.66944325596496,4.60530842192649,1.0
job,2.743843757611165,2.63830358971894,2.0
joe,4.71796620683032,3.25157150097286,1.0
john,3.95535330023242,3.52421720194544,1.0
join,2.730101648773237,3.181918415830833,3.0
joint,1.68813191020741,2.13114624609738,1.0
joke,1.163013497286335,1.48673361364374,2.0
jokingli,1.94719803159455,2.43794709640418,1.0
joli,5.16644900563091,4.03077781193894,1.0
jone,3.72643150338939,3.51255319605053,1.0
jong,3.49065324812162,4.47209409216617,1.0
jordan,4.85539299841211,4.84820481547581,1.0
jordanian,4.40732670477566,3.40252014296122,1.0
jose,3.0431863397478,3.40853904000332,1.0
joseph,5.3653307938994,4.70313434798793,1.0
josh,3.51385423511962,2.69094128755539,1.0
journal,4.38766423048981,2.913730010742915,2.0
journalist,4.17564468034621,2.969560825767755,2.0
journey,5.953967008320521,4.949863122542577,3.0
jr,3.36005348072587,2.76088674258367,1.0
jsut,3.82508828535826,2.59796340498866,1.0
judg,2.100152519776293,2.99490765430482,3.0
judgement,2.35862235091017,3.40429150544846,1.0
judgment,2.87289528083778,2.866864442053655,2.0
juic,3.68575115222384,2.48491524687491,1.0
jump,3.316042492115743,4.2557890529163265,3.0
june,4.81356805117354,4.22567127168171,1.0
jungl,4.84581584676713,3.71462545523674,1.0
junior,3.71665189899562,3.07588323485235,1.0
junk,1.46827090714461,2.13044068497018,1.0
juri,2.41099775480889,3.69921613721013,1.0
just,2.80259585400727,3.25058944289741,1.0
justic,4.11337876857829,3.468943104030155,2.0
justifi,2.65395159120308,4.42998368652981,4.0
jv,3.58672963253573,4.30162068642659,1.0
k,3.47463953738976,2.16239746194153,1.0
kardashian,1.67232661874467,3.43353945347511,1.0
karzai,4.86705730677049,5.48598053682338,1.0
kashmir,5.36600393081326,4.09815291317488,1.0
kate,5.12724786468883,4.46252688866646,1.0
katrina,5.8133315666123,4.01864159195459,1.0
ke,3.98118164372874,3.00565747957692,1.0
keel,4.62093069095027,4.25193191006008,1.0
keep,1.8041208077042967,1.6574544809879335,3.0
keepsak,5.82744132509932,4.29112771299054,1.0
keisha,5.6290891215954,5.52556205437753,1.0
keith,4.43939386355167,3.67581208731664,1.0
kelli,5.3630157158944,5.06063484235336,1.0
kennel,4.9244853238853,5.30468213362261,1.0
kenya,5.06348905584121,3.97556723545833,1.0
kenyan,2.40415495979524,2.56338360215306,1.0
kepp,3.1086362043654,2.10418015983786,1.0
kept,1.78893746598728,1.6753062940232,1.0
kesha,5.79806303992724,5.28441925821462,1.0
key,2.98612779638038,2.13097164483644,1.0
khloe,2.963010864302,5.09094585276329,1.0
kick,1.9816818827965799,2.4554642187731375,4.0
kid,2.7499586297143868,2.9672576775150135,3.0
kidnap,3.4635069426028533,4.460728477371197,3.0
kill,4.605771916913744,5.252283547400714,5.0
killer,3.7126840718644303,4.6931545385133,2.0
kilmer,5.00626636308842,4.023649092282,1.0
kil,5.61732146081331,4.85172940687094,1.0
kilter,2.01459319554801,4.65532326061899,1.0
kim,3.81006615253344,4.67473947310152,1.0
kind,2.95106468229689,2.339042809382855,2.0
kinda,2.98988302923238,1.3608783702937,1.0
kindof,2.72468274720835,2.11092214059846,1.0
king,2.98753345173434,2.101280607493505,2.0
kirk,3.79747664596841,3.6617528131964,1.0
kitchen,4.32885204955576,3.3363784132057,1.0
kitten,4.99744419043514,5.2615797918653,1.0
kiwi,3.12429083732263,1.34091817485598,1.0
kkk,4.42064411043567,4.49158383451369,1.0
knee,3.37062076228144,2.6238900517461,2.0
knew,4.04373666534784,2.71911751780639,1.0
knit,4.88982743581089,3.83663108786335,1.0
know,2.9972449526564766,2.322257907344673,3.0
knowingli,1.57370242216691,4.8712025437772,1.0
knowledg,4.06801692440853,2.49053291599585,1.0
knowlegd,4.40304264125235,1.4067090170632,1.0
known,2.83284983891402,1.533545293233,1.0
kong,2.69449102287999,3.09105027656182,1.0
koo,4.01561327802286,2.16671319103786,1.0
korea,2.37485177373952,3.21575982181293,1.0
kosher,2.45790240742605,1.71590452177124,1.0
kshmir,2.33399398365416,2.23877081014407,1.0
kubra,5.02874777341092,3.97564102086446,1.0
kumail,2.33399398365416,2.23877081014407,1.0
kutcher,3.23184472575406,4.23225929660375,1.0
kyli,4.90656873721603,4.79022244162628,1.0
kyoto,4.12657292024115,3.89464327397218,1.0
l,3.0943773578622,2.56508759291391,1.0
la,2.76865464766734,1.76840994126861,1.0
lab,3.04848089341254,4.30395278579514,1.0
label,2.87701672538502,3.38589693388557,1.0
labrador,5.33393449569207,4.55413791256996,1.0
lack,2.5719410576523867,2.1441361405140067,3.0
laden,3.94109953586782,4.01562194447126,1.0
ladi,2.65918885443295,2.76832797505889,2.0
lake,5.14897490823303,3.73237609753834,2.0
lakota,6.70043879862207,4.88057802001086,1.0
land,4.906287538969356,2.96704643284958,3.0
landlord,3.19899789137345,3.82421718162288,1.0
languag,4.32942508844091,3.14941193860768,1.0
lantino,2.33399398365416,2.23877081014407,1.0
laps,1.20414989287658,2.35183037111161,1.0
larg,2.7888970630318948,2.445742206025815,2.0
larger,3.17249406277541,2.63366447117209,1.0
largest,3.78239727693692,4.33206235600785,1.0
larsa,2.33399398365416,2.23877081014407,1.0
laser,4.8156808548336105,4.1641321076940905,2.0
last,2.809579689700037,2.4474264986691567,3.0
latch,3.69946235876865,1.89438005842824,1.0
late,2.833529737246935,3.064284059173395,2.0
later,2.08034834424055,1.41291735712887,1.0
latest,2.55808364166075,3.4075642841336,1.0
latin,4.43857045226442,2.89247369454009,1.0
latino,3.755101902198245,3.914583936347895,2.0
latter,1.75842636501235,1.19605185444495,1.0
laugh,2.079052317996817,2.7156631932967366,3.0
laughabl,1.13901225364122,2.90442866613782,1.0
launch,4.079196502542785,3.85009546205024,2.0
law,2.8108436661999097,3.4292988449193347,2.0
lawless,2.50765222298139,4.26868056817066,1.0
lawmak,3.80358743017775,4.79753788397842,1.0
lawsuit,3.0881487174927953,2.26506123739001,2.0
lawyer,3.410738072709375,2.12789430687293,2.0
lay,3.12003562076393,4.88631897542589,1.0
lazier,1.833939181979,2.42527600823184,1.0
lazi,1.19470490860605,2.50037048133444,1.0
lbad,2.33399398365416,2.23877081014407,1.0
lbgtq,2.33399398365416,2.23877081014407,1.0
leach,2.82361449407676,2.73361334095677,1.0
lead,3.825963543935653,3.5949223214764667,3.0
leader,3.55699881838035,3.64345206646979,2.0
leadership,3.75723097365968,3.11655419843039,1.0
leaf,3.64852840855462,3.63757129018554,2.0
leak,2.017277881805217,3.0265814220820135,3.0
lean,3.1336188114121653,2.230151371770445,2.0
learn,4.197803680757779,3.56437555040333,4.0
leash,3.460322903673335,4.18463084221878,2.0
least,1.29125499499975,1.94851334798992,1.0
leav,2.80296223541465,3.54039889620198,2.0
lebron,3.47158592208219,4.81713298693627,1.0
led,3.33025237765424,3.78277631029796,1.0
leech,3.37532091893404,2.82584179385997,1.0
left,2.16644997991422,2.5628710648133,1.0
leftist,2.78769534597734,2.49140990598442,1.0
leg,3.1622297359378297,3.2591168613425747,2.0
legaci,4.65936721997508,2.56377824512447,1.0
legal,2.44352325629049,1.98901892160211,3.0
legend,4.280693700731424,1.914585779639805,2.0
legisl,2.643925738309535,3.48696636707946,2.0
legit,1.14247741637091,1.25407282122284,1.0
legitim,1.2286613129955,2.11814357806536,1.0
legosl,2.33399398365416,2.23877081014407,1.0
lemon,3.16565053383983,1.92761697067589,1.0
len,3.03845359194238,2.574602954895075,2.0
lena,5.65683577900035,4.10656233031946,1.0
lend,4.59048986899707,2.74112441689339,1.0
lender,4.72974793536434,4.26557295346929,1.0
lengthi,3.23983747393886,2.31220313025849,1.0
lenient,2.16183790005209,3.55101818058023,1.0
lenoard,2.33399398365416,2.23877081014407,1.0
leon,4.68290438466085,3.75670688116974,1.0
leonard,4.95628154366625,4.59188469140772,1.0
leprosi,4.88103820540109,3.88623162346554,1.0
lesin,2.33399398365416,2.23877081014407,1.0
lesley,4.97205529443365,4.64968683708448,1.0
le,2.43575209671851,1.58672378632376,1.0
lesser,1.8185311428387,1.76677356316795,1.0
lesson,4.260462080953015,4.06890860493654,2.0
let,2.0881978525097966,3.091029384992033,3.0
lethal,3.18579348900236,4.63200410448103,1.0
letter,4.54542662696442,3.88057162812701,1.0
level,3.4030633874268372,3.450108301335325,4.0
lgbt,4.86298587842314,3.56731146767709,1.0
lgbtq,5.61426052917873,4.30609747841169,1.0
liabl,1.92219280453869,2.48459644377342,1.0
liar,2.02176069737286,4.50024198886121,1.0
liber,3.063622715310075,1.9022968321782001,2.0
liberti,3.205796864758115,3.0877249869765,2.0
librari,4.54751711185093,1.70157931085799,1.0
libya,4.98078949052686,5.29394531396289,1.0
libyan,4.97680717143891,4.00897847246316,1.0
licens,2.96296024457975,3.24938309382538,1.0
lie,2.3584387138120135,3.5525783493990133,3.0
liek,2.81532006320073,1.564209967727,1.0
life,4.98478460053348,3.8116810220815,3.0
lifelong,5.00217011489403,3.58553098806587,1.0
lifestyl,3.8861599639215854,2.6344806952991897,2.0
lifetim,4.61109216230589,2.84224587313671,1.0
lift,3.82964772552778,3.11352153698255,1.0
light,4.54248961393881,4.42422312523145,1.0
lighter,3.92364481530036,3.24261586304737,1.0
lighthead,4.01300824246741,4.91426027386826,1.0
like,2.129273906517802,1.686804052730145,4.0
likelihood,3.1887044177962,2.69986620596194,1.0
likeli,3.90612956084605,3.56960803836414,1.0
limb,3.473170575469,3.133610433521055,2.0
limit,3.66652802346702,3.020200359737123,3.0
lincoln,4.45633539168098,2.91604219700382,1.0
line,3.226593609234005,3.3644768260911,2.0
linger,1.75500006946875,2.51693037074208,1.0
lingo,3.66603693229389,1.61000116653979,1.0
link,3.376119586181105,3.27065058104313,2.0
lion,4.43885180197855,3.16457045193898,2.0
liquid,2.73630196094439,3.15723873675188,1.0
liquor,3.10908844337518,3.02724232773777,1.0
list,2.1268867764556303,2.112428815048065,2.0
listen,3.985336626957335,2.926922002067565,2.0
liter,3.8788133170125754,4.2033253605999406,2.0
literatur,4.40426806283813,1.87121294585001,1.0
litigi,2.24623025913746,2.03433177397951,1.0
litter,4.12213311410061,4.03202196062802,1.0
littl,3.41583064006711,3.20044174045834,1.0
live,3.8684978473046736,3.141664119116244,3.0
livelihood,5.37798909466168,4.67236563610161,1.0
liver,5.64963831604604,3.03712382638186,1.0
livestock,3.88021897317658,3.42344993578327,1.0
ll,3.77648233035779,2.32695033033545,1.0
lmao,1.94834575250355,2.10153740750261,1.0
lmfao,2.23168599578871,3.04510743777357,1.0
load,4.30225623071746,3.2537652407742,2.0
loan,4.46411940882419,4.40677050328755,1.0
loathsom,1.83457616955021,4.68782100982584,1.0
lobbi,3.70888647993411,2.41040686789476,1.0
lobbyist,3.7537134044729,3.21435689310336,1.0
local,3.932118946351513,2.5160979977327664,3.0
locat,4.552154647969602,3.092122320375427,3.0
lock,1.6976877190358766,2.0266289702573563,3.0
locket,5.81902087453764,3.85418606648671,1.0
log,4.26252035402808,2.69859738770031,1.0
logic,2.1750023309749364,2.9242909324403095,3.0
lol,1.97141969368965,1.45615608408164,1.0
lollipop,3.8211669139677,4.76664117464277,1.0
london,4.06904937503642,3.92062748834651,1.0
lone,3.31848444266156,2.99316015568781,1.0
long,2.50538400354831,1.87324136825546,1.0
longer,1.24390185077641,1.60610698416298,1.0
longest,2.64092055530665,2.93239495105905,1.0
look,2.8402245973091924,3.3556081035332,4.0
loom,3.57341851628783,3.55679149755646,1.0
loon,1.77788432840353,1.95893834233798,1.0
loos,3.648727051159495,2.87662448821573,2.0
loot,3.8503845737833453,3.8040784168409045,2.0
lopilato,2.33399398365416,2.23877081014407,1.0
lord,4.24231216309922,4.04795469971642,1.0
lo,4.17424462637403,2.59605742928449,1.0
lose,4.712852713751566,2.931526766685207,3.0
loser,1.415957952367285,1.3889804623390951,2.0
loss,5.8920453158704404,3.7536244764260998,2.0
lost,5.44717706485467,3.40604807798141,1.0
lot,3.05563766870565,1.472306260572785,2.0
loud,3.41378917447395,3.28629841610976,1.0
loudli,3.44507836791692,3.29710629564681,1.0
louisiana,5.48134137275335,3.85111095062586,1.0
love,4.9711250069065125,4.4318151273375,4.0
lover,4.167758897925995,3.564163325306515,2.0
low,3.28429208934929,3.32514140121393,1.0
lower,2.98742482249158,3.0851412001918153,2.0
lowli,3.53085798373676,2.67122946938806,1.0
loyal,3.62179192920477,3.08955799172082,1.0
loyalti,4.38505388656532,3.99260591778712,1.0
lsot,5.56565016201823,3.30728202165971,1.0
lt,3.92666678840959,3.87456272468599,1.0
luck,2.57645990143236,1.52690355574196,1.0
luckili,3.41040088460338,1.84275813905315,1.0
lucki,4.97120112995249,3.22795242888392,1.0
luisana,2.33399398365416,2.23877081014407,1.0
luke,3.78609558633333,3.78546227514604,1.0
lukemia,6.89719309808247,5.09014611247072,1.0
lump,2.35819925970322,4.21066948752082,1.0
lung,5.45605889127667,3.17019371782422,2.0
lure,3.01234698362641,4.21406177620122,1.0
lurk,2.15690806758742,1.519832249641085,2.0
luxuri,3.6994617445389735,3.0972499626210968,3.0
lydia,4.88512921472633,4.89798034684321,1.0
lye,3.49919813837593,4.55794611013618,1.0
lyric,5.13864750804042,3.348691071782055,2.0
m,4.658203551326871,2.522962563964235,2.0
ma,5.02350125527498,3.99192386566532,1.0
machin,3.11451491262763,4.314500515667865,2.0
machineri,3.02081974054085,4.53250356491535,1.0
maci,4.49528871462394,5.39569474905693,1.0
mad,2.81031575185103,4.78289256363426,2.0
madden,1.73449900569992,4.42757058726055,1.0
made,4.0692548671113,3.56550231287862,1.0
madison,5.36839073208303,4.81166139281902,1.0
maduro,3.41278727855757,4.65339168656114,1.0
magazin,2.5808227250327302,2.0498578904928797,2.0
maggi,5.31561296186711,4.87029786557633,1.0
magnanim,4.0946096951777,3.15432706376215,1.0
magnific,4.45352457376747,3.70600694888071,1.0
magnifi,4.91911938767174,5.1636832245998,1.0
magnitud,4.38503986216548,3.94434240133303,1.0
maia,5.48812929364106,4.41400076438462,1.0
maiduguri,2.33399398365416,2.23877081014407,1.0
mail,3.408809206046,3.84265095871506,1.0
maim,4.620823777412833,5.581817049100851,3.0
main,3.51435803919764,1.98958086295516,2.0
mainli,1.73565263676878,1.28186627404109,1.0
mainstream,2.79775596675305,1.66017701695239,1.0
maintain,3.4786588024253366,2.1604784190248503,3.0
mainten,3.28376396809355,2.17444237474997,1.0
majest,5.08917319690892,3.94022670960324,1.0
majesti,4.8430076715004,4.31376285334736,1.0
major,2.6809705883854953,2.190131296810935,2.0
majorli,2.4023588160372,3.00514759449446,1.0
make,3.8691860697855565,3.3237834763121565,3.0
maker,2.1511372686349297,2.622083866669965,2.0
makeshift,2.66770709689958,3.83137806760541,1.0
makeup,1.58051775037359,2.86068346713523,1.0
malaysia,4.29249423791051,4.66019093105798,1.0
malaysian,2.73549636979349,2.62569650922075,1.0
male,3.255650974903205,2.487405688330705,2.0
malfunct,3.01233072093633,3.2564898858074045,2.0
malic,3.33349004109653,4.52078722202988,1.0
mall,1.92613232779619,3.42219932396504,1.0
mallika,4.50157802556319,4.2645838488439,1.0
malnourish,5.64476801645265,6.01796802838039,1.0
mammal,5.43503937548592,3.61110216114172,1.0
man,3.1144746630410953,3.99992421956952,2.0
manafuct,2.33399398365416,2.23877081014407,1.0
manag,2.9439552809688676,3.017499133550094,5.0
mandatori,2.95300792366392,2.71709845849146,1.0
mandica,2.33399398365416,2.23877081014407,1.0
mangl,3.73551189910493,4.45173484298527,1.0
mango,4.49932279869184,3.9649120567084,1.0
manhattan,2.75252434854936,2.96362925691394,1.0
maniac,1.44808130109666,4.83688712495376,1.0
manipul,3.073200738517605,4.6603471793897375,4.0
mankind,3.17236348476778,4.13913343693776,1.0
manli,2.35418523914747,1.5446502523998,1.0
manmad,3.20727701073077,3.06472605643822,1.0
manner,2.0891417366428,2.68931486883393,1.0
manor,2.71445911903466,2.2110055275753,1.0
manpow,3.20534316294576,4.30397088923217,1.0
mansion,3.22122852626768,1.76030250462301,1.0
mansour,6.03329084030487,4.24968492261682,1.0
manual,3.59461552180149,2.21806484172788,1.0
manufactur,2.564349410154745,3.3602353765362,2.0
mani,4.02424941539953,2.83069464644685,1.0
map,4.63671607848546,3.42550721843987,1.0
marathon,4.06271753434715,3.70664431716991,1.0
march,4.395378001018777,4.699632617103506,3.0
marea,4.57837732710524,3.31733359613316,1.0
margin,4.704690404248465,4.61626034835248,2.0
mariah,5.48190951220289,4.32560264089876,1.0
maritim,4.60166418471729,3.06461523018207,1.0
mark,4.3938123681308925,3.5228397487542638,3.0
market,3.1251403520935566,3.244583270184,3.0
marlin,5.10878632106468,4.04817974911697,1.0
marriag,3.06111575070169,1.85272014841046,2.0
marri,2.807639410195965,1.8474546608890048,2.0
marshal,3.96515396485901,3.53095520307946,1.0
marvel,2.60237586449946,3.90018752369955,1.0
mari,5.26337823789557,4.03408377387326,1.0
maryland,4.61944426440675,4.08744618207073,1.0
masculin,3.75295335380148,3.94642439879603,1.0
mask,2.1121580176100867,2.8489797741868634,3.0
masochist,1.34830129805853,4.00163897562489,1.0
mass,4.8214407869774,4.34602752053034,1.0
massacr,4.98468738522189,5.78703618815115,1.0
massi,3.29326825919506,4.35362171155537,1.0
massiv,2.397531697548715,4.014788495714845,2.0
match,2.4047549903381897,2.173621691787055,2.0
mate,4.0907338731580705,1.6964892342137299,2.0
materi,3.87540750869157,3.48459497491656,1.0
math,4.34842455227758,4.55604982821172,1.0
mathemat,4.48614208397256,4.20264256705276,1.0
matter,1.9908061171053202,1.6052083461245301,3.0
matthew,4.99144835934046,4.26581706753649,1.0
maul,5.00911784436148,4.85421597842859,1.0
max,3.5063838086926,3.51036573607085,1.0
maxim,5.33792272265598,4.63101965793711,1.0
maximum,4.33923259163618,3.98240253904383,1.0
may,3.1128569362911,2.24327330525198,1.0
mayb,1.5354880437435,1.22211743527442,1.0
mayo,1.94355199595122,4.00838806386669,1.0
mayor,4.049478257113,3.38286132900012,1.0
mayweath,3.14454486937828,4.17332107953396,1.0
me,3.26121939964786,3.39449918555087,1.0
meal,3.95159836136461,3.53621891866281,2.0
mean,4.309579302694212,2.932617021871607,4.0
meaning,4.94062816235661,3.61720105785624,1.0
meaningless,2.83498053764406,2.93118099006164,1.0
meant,3.04792794605399,2.54247397524674,1.0
meanwhil,3.11258943579081,2.7720688552085,1.0
measl,4.21768925963689,3.67931919807365,1.0
measur,4.316489935076067,4.726425102579776,3.0
meat,2.41707543671446,3.37766059546662,1.0
mechan,3.3063229653159465,2.4128453712777564,3.0
med,3.18008027891133,3.71202193689959,1.0
medal,3.72630120537744,2.90301065752571,1.0
medium,4.05073832372986,2.97053953692085,1.0
median,4.2981801212851,3.64405844361067,1.0
medic,4.256120624827076,4.1613373070088295,3.0
medicin,4.6770356675438745,4.372059042635165,2.0
mediev,2.93359294894688,2.55099566805471,1.0
mediterranean,4.31835122557407,3.22433263622385,1.0
meet,3.93140776148062,3.9010311287281496,2.0
mega,3.55315711465746,4.18514133900039,1.0
megan,4.52756355401668,4.93234068780091,1.0
megyn,4.99289119739925,5.42238565879868,1.0
melatonin,5.32645294872109,4.40310532797609,1.0
melomi,2.33399398365416,2.23877081014407,1.0
melt,4.954664427035458,4.520408267452378,4.0
member,3.3866437035749497,3.44801993114738,2.0
memori,5.438778550487165,3.8777629247067047,2.0
men,2.45951452163259,3.27622354966794,1.0
menac,2.70132809100711,4.33198994172334,1.0
mening,4.62025695924669,3.2429520038611,1.0
mental,3.61901602194575,4.592084476175096,2.0
mention,2.5412331597752966,1.3997459231080336,3.0
mentor,5.49901716925468,3.70940498410033,1.0
meranti,5.24482927626901,4.84393756861549,1.0
mercuri,5.13197241902335,4.52714794745453,1.0
mercutio,5.79797901051664,4.89899110302784,1.0
merci,5.18433912318835,5.71304886182769,1.0
mere,3.16820687319379,3.52187082303815,1.0
merg,2.777208747403455,2.78372783488176,2.0
merit,2.037214029927835,1.7027723526055998,2.0
mess,1.8637403978977676,2.6092758754907273,4.0
messag,4.220377683706217,4.045685489290717,3.0
messi,2.58559381683064,3.97804013749471,1.0
met,3.99628823742782,4.10440093493882,1.0
metal,4.11890638311249,3.77744216910042,1.0
methan,2.70979052268448,3.18650016203859,1.0
methani,2.33399398365416,2.23877081014407,1.0
method,3.40045778567073,2.99769095213972,2.0
methylmercuri,6.07161150497419,4.764547874287,1.0
metoo,3.77640949966662,5.07047347114923,1.0
metro,4.21869740040848,4.32145151739333,1.0
mexican,1.9209736322275348,3.5530322328383948,2.0
mexico,3.40422284965888,4.50973879961816,1.0
mi,3.91803352492905,3.721591267944325,2.0
miami,3.89682229858813,4.14844017517158,1.0
mous,5.24422938009743,2.74297942591116,1.0
michael,4.89477368634028,4.40633151458115,1.0
micheal,5.16686249800123,4.62162263229336,1.0
michigan,5.54322430748128,4.0266709235229,1.0
microbi,4.5327643780367,4.62757536573302,1.0
mid,2.85145431993115,1.64910911161114,1.0
middl,2.16907732688409,2.58224266858705,1.0
middleditch,2.33399398365416,2.23877081014407,1.0
midnight,4.35629518411443,3.8739707420959,1.0
midst,4.08233877575614,4.56105643750323,1.0
midterm,5.03960148351429,3.61249669967595,1.0
might,2.04031524851768,1.50221781981677,1.0
mighti,4.51953611064675,3.33520367032812,1.0
migrant,4.724073244364985,5.085209830935295,2.0
migrat,4.686093894941784,2.378287283787705,2.0
mike,3.57977534230205,2.49543787552771,1.0
mikhail,3.50182551772569,3.61175705432746,1.0
mild,2.30846930008748,1.68007225039219,1.0
mildli,1.38370911609891,1.83206339380754,1.0
mile,4.926032313800899,3.869728652325085,2.0
milit,4.51684510455454,4.85127810840502,1.0
militari,2.70769602412866,3.18327703886721,1.0
militia,3.12266105525992,3.364783573714285,2.0
milk,3.81629339295304,4.19822437341206,1.0
millenia,3.49382899791222,1.99544583733938,1.0
milleni,4.26049938657881,2.39421715538025,1.0
million,3.5226839477117347,4.37545240976434,2.0
mind,1.8506533134099152,2.7626598538572424,4.0
mindset,2.07528822544535,2.72896179755643,1.0
mine,4.830963390448811,3.8324304422289863,3.0
miner,5.02213135565909,4.41938516763324,1.0
mini,2.91194797872928,3.09453570999169,1.0
minim,4.17216957874761,3.4871988114631165,3.0
minimum,3.84091620266432,3.35746698698168,1.0
minist,4.7888170534162,5.00404324485199,1.0
ministri,4.8385242213088,5.31560755564701,1.0
minneapoli,5.82082901214552,4.72351968054465,1.0
minnesota,5.14284590580278,3.83297421432171,1.0
minor,3.16717502110818,2.8939448974110067,3.0
minorit,4.32493641452962,4.01134294992521,1.0
minut,3.24152895154468,4.5550604169346744,2.0
miracl,4.25951791813783,4.77960759771169,1.0
misanthropi,3.45437154778626,4.34427273212091,1.0
misbehavior,3.52368001344449,3.95799810447379,1.0
miscellan,2.27654655928293,1.54415926961225,1.0
mischief,2.37091546766546,3.39944993272468,1.0
miscommun,3.9390159769322,4.20799804384954,1.0
misconduct,4.14921985746612,5.33114464416093,1.0
misde,3.23172377066688,3.93492370814377,1.0
misdirect,1.86895867328625,1.9087968896353,1.0
miser,3.65903654384354,5.04738301671237,1.0
miseri,5.03703458764229,5.37913617328171,1.0
misfortun,3.97496151900967,4.44454142015233,1.0
misguid,2.31928648216519,3.80277548857295,1.0
mishap,3.00374110048433,3.44840307132695,1.0
misidentifi,3.81679197840423,3.4704745852821,1.0
misinform,3.71939717897966,4.07103635946789,1.0
mislead,3.27333036032659,4.29781876309778,1.0
mismanag,3.181817339509775,5.112190226182575,2.0
misogynist,2.27870416832144,4.5933340942927146,2.0
misogyni,3.15201589575253,4.64578268395852,1.0
misplac,3.22704664229764,2.76988680623699,1.0
miss,3.689596358557307,3.3481258540216365,3.0
missil,3.8652556922476498,3.5367513600444846,2.0
mission,4.90797476895789,3.8150913662262,1.0
missionari,4.85199280696961,4.93173001309593,1.0
mississippi,5.19261166074774,3.72328491889993,1.0
missl,4.57475501192735,3.40900812206156,1.0
mistak,2.51766729494097,3.29851831350242,3.0
mistreat,5.274225629670535,6.23222788560163,2.0
misunderstand,3.35353610019624,3.54067095623293,1.0
mitig,3.449341663613,4.0995849153666,1.0
mix,1.862090078609155,2.941307328553065,2.0
mkuch,2.33399398365416,2.23877081014407,1.0
moat,2.77888343863361,2.31036576317219,1.0
mob,4.23649729676099,3.93415830365444,1.0
mock,2.09874056739978,2.863799429253423,3.0
mockingbird,5.84953560354218,4.86898118944595,1.0
model,2.8218644040166434,1.9838887087979433,3.0
