message_id	response_id	article_id	empathy	distress	empathy_bin	distress_bin	essay	emotion	gender	education	race	age	income	personality_conscientiousness	personality_openess	personality_extraversion	personality_agreeableness	personality_stability	iri_perspective_taking	iri_personal_distress	iri_fantasy	iri_empathatic_concern	essay_word_count	essay_id	fear_count	anger_count	anticipation_count	trust_count	surprise_count	positive_count	negative_count	sadness_count	disgust_count	joy_count	hope_count	empathy_count	distress_count	empathy_level	distress_level	prompt_bio	prompt_emp	prompt_emo	conversation_id	speaker_id	speaker_number	split
		18	5.833333333333333	6.0			I think anytime somebody dies because of gunfire it is terrible. This case in particular is interesting because the deaths happened at some security units. They failed to stop at the gate and were shot. I believe maybe it was a mistake on their part and this happened unfortunately. It is quite bad but these things happen.	neutral	1	6	2	32	35000	5.5	5.0	2.0	5.5	4.5	3.429	2.857	2.857	2.714	57	1934	0.1739130434782608	0.1304347826086956	0.0434782608695652	0.0434782608695652	0.0434782608695652	0.0434782608695652	0.217391304347826	0.217391304347826	0.0869565217391304	0.0	0.0	2.5595606176407184	2.512945326195652	low	low	An essay written by a 32 years old female, postgradute or with a professional degree, with an income of 35000$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: sadness.	463.0	19.0	2.0	train
R_3PiZqMijCPTLaGp_2	R_3PiZqMijCPTLaGp	134	3.667	3.875	0.0	0.0	What this also taught me is that I think poverty teaches you to value anything and everything you have .. importance of friends , importance of one time meal, importance of tiniest thing in your life .. It teaches you to survive on bare minimum. Poverty teaches gratitude.  Some of the most happy people in the world are those people who have the least.  When you aren't flooded with tons of material goods you can focus more on the simple things that you do have. Look at Brazil the have to struggle to eat but it's what keeps them humble.	neutral	1	6	1	28	78097	4.0	3.0	3.5	4.5	4.5	3.714	3.286	3.143	3.0	100	690	0.0625	0.0625	0.15625	0.0625	0.0	0.3125	0.125	0.09375	0.0625	0.0625	0.2	3.0504264577616373	2.788621065269395	medium	low	An essay written by a 28 years old white male, with a four year bachelor's degree, with an income of 78097$.	The essay expresses medium empathy and low distress levels.	 The top emotions expressed in the essay are: hope.				
		245	2.333333333333333	1.0			This is sad for the woman and the family!  It sounds like she had some sort of dementia and alzheimers which is really scary.  Hopefully she is okay and will be able to be reunited with her family.  It is sad when people get so old that they are deteriorating so much.  I hope my parents don't decline that much as they age but they possibly will.  My grandparents definitely.  anyway, hopefully, they can get better services to help people like this and avoid situations like the one in the article.  	sadness	2	7	1	38	42000	7.0	3.5	6.5	5.5	6.5	3.429	2.714	2.571	3.857	91	1647	0.1818181818181818	0.0	0.0909090909090909	0.0909090909090909	0.0909090909090909	0.0909090909090909	0.2727272727272727	0.0909090909090909	0.0	0.0909090909090909	0.1111111111111111	2.870593517767742	2.616449021356379	medium	low	An essay written by a 38 years old female, postgradute or with a professional degree, with an income of 42000$.	The essay expresses medium empathy and low distress levels.	 The top emotions expressed in the essay are: fear.	240.0	24.0	1.0	train
R_2PiZjdFX0cW00PQ_2	R_2PiZjdFX0cW00PQ	96	2.833	4.5	0.0	1.0	I know a lot of people refuse to believe the facts about climate change and some really don't care because they don't see how the problem directly affects them, but all you coffee addicts out there are going to cry a little shallow tear when your favorite cup-of-Joe goes extinct. The increase of the planet's temperature is adversely affecting coffee growth in areas where the plants have always thrived. Funny (not really at all funny), but more people will worry about their brand of coffee going extinct than about animal and plant species being constantly wiped out for good.	sadness	2	4	1	44	17000	7.0	5.0	1.5	4.5	4.0	3.143	1.429	3.286	3.857	99	7	0.1071428571428571	0.0	0.0714285714285714	0.1428571428571428	0.0357142857142857	0.1785714285714285	0.2142857142857142	0.1785714285714285	0.0	0.0714285714285714	0.0	2.8921438783454234	2.774824491107722	low	low	An essay written by a 44 years old white female, went to college, with an income of 17000$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: sadness.				
R_cCIxe9lO16DgF1f_3	R_cCIxe9lO16DgF1f	170	3.167	2.75	0.0	0.0	There has been uprisings in Ethiopia.  Looks like many people aren't happy with the industrialization and foreign investments taking place there.  People had axes and sounded like a pretty serious event that may continue.  Foreign investors are taking notice and may rethink their investments there or in the future.  Really don't think of foreign investments in ethipoia but I guess there is.	neutral	1	7	1	39	76000	7.0	6.5	6.5	6.0	7.0	4.2860000000000005	1.429	4.143	3.0	62	710	0.0	0.0	0.2142857142857142	0.2142857142857142	0.0714285714285714	0.2142857142857142	0.1428571428571428	0.0	0.0	0.1428571428571428	0.2222222222222222	2.3436423019246653	2.197783703755245	low	low	An essay written by a 39 years old white male, postgradute or with a professional degree, with an income of 76000$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: hope.				
		202	3.6666666666666665	2.25			This is a highly disturbing story.  How could this man feel the need to harm his own children?  If we wanted to take his own life, fine, but why the children?  It is obvious he had some serious issues since there was a pending domestic violence charge, so there is clearly more to this story.  But either way, I find it very sad for the kids who lost their lives for no reason.  And what about the rest of the family?  Where was the mother in this story?  How grieved she must be.  The whole thing was very very sad.	sadness	2	7	1	38	42000	7.0	3.5	6.5	5.5	6.5	3.429	2.714	2.571	3.857	100	1761	0.1111111111111111	0.0555555555555555	0.0555555555555555	0.1111111111111111	0.0	0.2222222222222222	0.2222222222222222	0.1666666666666666	0.0	0.0555555555555555	0.0	2.7226945954945023	2.6575860804544407	low	low	An essay written by a 38 years old female, postgradute or with a professional degree, with an income of 42000$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: sadness.	283.0	24.0	2.0	train
		400	2.1666666666666665	1.25			I suppose this is about an orphaned rhino due to poaching.  I had a hard time really feeling that much for the rhino.  It's dead and I don't know exactly why it died, or what suffering it went through, although the writer suggested it was a lot.  But either way it's dead now so there's no more pain for it.  I guess I'd prefer that rhinos don't go extinct, but at the same time I don't pretend that it really matters.  They don't affect my life in any way, although they are cool creatures.  But it just seems so far away and is something I have no control over.  I would never kill a rhino, but obviously other people don't feel the same way.	neutral	1	6	1	41	28000	2.5	2.0	1.5	2.0	1.0	3.286	4.429	2.714	2.571	124	1925	0.1428571428571428	0.0571428571428571	0.0857142857142857	0.0571428571428571	0.0571428571428571	0.1142857142857142	0.2	0.1714285714285714	0.0857142857142857	0.0285714285714285	0.0588235294117647	2.539101061992444	2.3531190403933007	low	low	An essay written by a 41 years old female, postgradute or with a professional degree, with an income of 28000$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: sadness.	171.0	48.0	2.0	train
		67	2.0	1.0			Another shipwreck isn't this sad? A women lost her two month old baby. How heartbreaking. I can't even imagine what she must be feeling and going through. It is odd to me though that we live in a day where we have so much technology yet things like this can still happen. You'd think they would have ways to prevent this stuff now.	sadness	2	2	1	34	50000	6.5	3.5	1.0	6.0	7.0	2.143	1.0	1.571	2.286	63	1857	0.15	0.05	0.1	0.05	0.05	0.15	0.15	0.15	0.05	0.1	0.0909090909090909	2.7489996441857123	2.744910263195741	low	medium	An essay written by a 34 years old female, postgradute or with a professional degree, with an income of 50000$.	The essay expresses low empathy and medium distress levels.	 The top emotions expressed in the essay are: sadness.	102.0	32.0	1.0	train
R_sLqHaHugH6UNWmJ_5	R_sLqHaHugH6UNWmJ	399	1.0	1.0	0.0	0.0	This is so sad, but I think it had a lot to do with a bunch of college kids drinking and partying, and then something going terribly wrong.  I think there was a group of kids that started arguing with the guy and one got pretty riled up and hit the guy.  I find it interesting that there were things that were not being commented on.  I think there's a lot more to this story than what the school is reporting.	sadness	2	6	1	58	60000	6.5	5.5	5.5	5.0	5.5	2.857	2.0	1.714	2.4290000000000003	81	297	0.0	0.0909090909090909	0.0909090909090909	0.1818181818181818	0.0	0.1818181818181818	0.2727272727272727	0.0909090909090909	0.0	0.0909090909090909	0.0666666666666666	2.6863020070718893	2.4435757509937845	low	low	An essay written by a 58 years old white female, with a four year bachelor's degree, with an income of 60000$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: anger, sadness, joy.				
R_3ho2mL7zaMK1xSh_5	R_3ho2mL7zaMK1xSh	355	2.667	6.25	0.0	1.0	Some of the drivers around this place need to be taken out of their cars and arrested.  Some people were struck on Highway 80 near Chunky.  Some kids were involved.  I think three people died.  They were riding on the back of a trailer celebrating Halloween.  A vehicle collided with the trailer probably a drunk.  I think they were just in a hurry like everyone else around here.  I guess that driver is going to get it.	neutral	1	5	1	47	32000	4.0	4.0	3.5	3.0	2.5	2.143	3.286	2.4290000000000003	2.0	77	645	0.0	0.0	0.4	0.0	0.2	0.2	0.0	0.0	0.0	0.2	0.0	2.669167813355007	2.613447055986393	low	medium	An essay written by a 47 years old white male, with a two year associate degree, with an income of 32000$.	The essay expresses low empathy and medium distress levels.	 The top emotions expressed in the essay are: surprise, joy.				
R_2eUtceWIPn47x8l_1	R_2eUtceWIPn47x8l	7	4.0	3.75	1.0	0.0	I feel like Aleppo is a legit war zone right now. You can get killed anywhere at anytime. I feel so sorry about the innocent families and children that are involved and would like other nations to at least help Syria and other Middle Eastern Countries and accept refugees. The thought of losing your child or someone in your family is really disturbing.	sadness	1	5	1	22	60000	5.0	4.5	5.5	5.5	6.0	3.0	3.0	3.286	2.714	63	42	0.0909090909090909	0.0909090909090909	0.1818181818181818	0.0909090909090909	0.0	0.1818181818181818	0.1818181818181818	0.0909090909090909	0.0	0.0909090909090909	0.0	2.959712185625727	2.858510595012816	high	medium	An essay written by a 22 years old white male, with a two year associate degree, with an income of 60000$.	The essay expresses high empathy and medium distress levels.	 The top emotions expressed in the essay are: anger, sadness, joy.				
R_10Oubo14iYzYg4P_4	R_10Oubo14iYzYg4P	279	1.0	1.0	0.0	0.0	If people are concerned about others to where they feel fear. They need to leave the situation entirely. No working things out, no seeing what happens. If you feel threatened, LEAVE! The problem is most people think they can't just drop everything. But it's mostly because they either don't know how, or don't want to live any other lesser lifestyle than they are accustomed to. Kids run away all the time from home with no skills, or means to get by. Many of them end up making it out ok. Some don't, but it's usually due to making the wrong choices. Taking the easy way out. We are free to make our own choices, and live the life we can live. So why would any one ever put up with feeling threatened, when they can just leave, and disappear. Even if you have no where to go, you can always die.	neutral	1	2	1	31	16000	4.5	5.5	5.5	6.0	7.0	3.571	1.429	2.857	3.857	151	517	0.1818181818181818	0.0606060606060606	0.0606060606060606	0.0303030303030303	0.0909090909090909	0.0606060606060606	0.2424242424242424	0.1818181818181818	0.0606060606060606	0.0303030303030303	0.0434782608695652	2.7123863054074224	2.593865645376162	medium	low	An essay written by a 31 years old white male, with a high school diploma, with an income of 16000$.	The essay expresses medium empathy and low distress levels.	 The top emotions expressed in the essay are: sadness.				
		331	6.0	2.0			This article was about gender gaps worldwide and especially in the US. It said that the gender gap in the United States is getting worse and is 45th in the rankings. The article didn't say anything about why the gender gap might be getting worse, like possibly more women wanting to stay home and raise families.	neutral	2	6	1	47	110000	7.0	6.5	4.5	5.5	7.0	5.0	2.143	3.571	5.0	56	2000	0.2	0.0	0.0	0.0	0.0	0.0	0.5	0.3	0.0	0.0	0.0	2.6271786665900105	2.4891993186749968	low	low	An essay written by a 47 years old female, postgradute or with a professional degree, with an income of 110000$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: sadness.	407.0	57.0	2.0	train
R_1CqdA4U3fMaXDFV_5	R_1CqdA4U3fMaXDFV	373	6.5	5.625	1.0	1.0	Honestly I do feel bad for him but at the same time you should not be taking a selfie around an animal that is clearly so dangerous. Pythons are really dangerous animals and I get that the man had rescued the reptile from a local hotel but even still, you need to have your eyes on that thing at all times. I feel like some people are not as responsible as they should be, and that goes for anything. People are too busy spending their life looking through the viewfinder of their smartphone camera and are so busy trying to document everything online in their desperate, never ending quest for more likes and followers that they are willing to put their personal safety on the line, and that's really sad and I think it really speaks to where we're going as a society as well, and it's frustrating.	sadness	2	6	1	26	49000	7.0	6.5	5.5	6.0	6.5	4.714	3.0	5.0	4.428999999999999	148	245	0.1875	0.0625	0.125	0.125	0.0	0.125	0.25	0.0625	0.0625	0.0	0.0	2.923798409615175	2.911129203084617	low	low	An essay written by a 26 years old white female, with a four year bachelor's degree, with an income of 49000$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: fear.				
		35	7.0	5.875			This situation in Haiti is terrible and saddening. no person in this day and age should suffer at the hands of their government while no one does anything to help. It is sad to see such suffering and hungry people. How can a country be that terrible. How does next to nobody help these poor innocent people.	sadness	2	5	1	28	50000	6.0	6.0	5.0	4.5	3.5	5.0	4.143	4.857	5.0	57	1844	0.1904761904761904	0.0952380952380952	0.0476190476190476	0.0476190476190476	0.0	0.0476190476190476	0.2857142857142857	0.1428571428571428	0.1428571428571428	0.0	0.0	2.865071700187554	2.921680011254901	medium	medium	An essay written by a 28 years old female, postgradute or with a professional degree, with an income of 50000$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: fear.	3.0	16.0	2.0	train
R_2rB0hjJf3MDIvLy_3	R_2rB0hjJf3MDIvLy	238	1.5	1.75	0.0	0.0	I read an article about using the Internet and computers in the classroom, and how it affects kids. The article mainly talked about E-rate, a government program to subsidize the Internet and broadband access. It said that most classrooms are now connected, but the millions of dollars are still being spent. The program seemed to be wasting a lot of money and wasn't showing good results. I agree that just buying computers and being on the Internet doesn't guarantee that kids are receiving a good education.	neutral	2	6	1	39	21600	3.5	3.5	2.0	5.5	3.0	4.428999999999999	3.0	4.428999999999999	4.714	86	546	0.0666666666666666	0.0333333333333333	0.1333333333333333	0.1333333333333333	0.1333333333333333	0.2	0.1	0.0333333333333333	0.0333333333333333	0.1333333333333333	0.1176470588235294	2.6295257813501838	2.487605835112237	low	low	An essay written by a 39 years old white female, with a four year bachelor's degree, with an income of 21600$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: surprise, joy.				
		299	4.166666666666667	4.5			This is incredibly alarming. Humanity is doing irreparable harm to the planet and many of its delicate ecosystems. We can not continue to allow our plastic pollution to threaten the lives and habitats of birds and other marine life. We need greater conservation efforts and sever consequences for those who do not abide by them.	neutral	1	6	3	33	64000	6.5	7.0	3.5	4.5	7.0	3.714	1.0	2.429	1.429	55	1964	0.1739130434782608	0.0434782608695652	0.1304347826086956	0.1304347826086956	0.0434782608695652	0.1304347826086956	0.2608695652173913	0.0434782608695652	0.0434782608695652	0.0	0.0	2.9381909105862776	2.9049440601731424	medium	medium	An essay written by a 33 years old female, postgradute or with a professional degree, with an income of 64000$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: fear.	188.0	35.0	2.0	train
		339	5.833333333333333	6.0			I feel like the treatment of those children is depressing. What is it about these people that they feel the need to do this? Something must be done but what? The 50 people tha took the census and put the population at 10,188 did a great job and the fact that they say there is no drinking water and the toilets are never cleaned angers me.	anger	1	6	2	32	35000	5.5	5.0	2.0	5.5	4.5	3.429	2.857	2.857	2.714	66	1645	0.0	0.0	0.0	0.1428571428571428	0.0	0.2857142857142857	0.2857142857142857	0.1428571428571428	0.1428571428571428	0.0	0.0	2.90523974004065	2.790994902751649	medium	low	An essay written by a 32 years old female, postgradute or with a professional degree, with an income of 35000$.	The essay expresses medium empathy and low distress levels.	 The top emotions expressed in the essay are: sadness, disgust.	296.0	19.0	2.0	train
R_TvB3qGkZwTSjV4t_5	R_TvB3qGkZwTSjV4t	414	4.167	3.5	1.0	0.0	hello brother I hope you are well these days and thought a lot about you and more when I see the news I find out that Saudi Arabia is struggling to expand its territory no matter what this pado should take care of being there is very dangerous so be careful I hope you take care of yourself and think of us	fear	1	6	1	27	40000	5.5	2.0	5.5	5.5	3.0	3.429	3.143	2.571	4.0	62	742	0.0625	0.0	0.1875	0.1875	0.125	0.25	0.0625	0.0	0.0	0.125	0.1428571428571428	2.864545880920812	2.8418723977307527	medium	medium	An essay written by a 27 years old white male, with a four year bachelor's degree, with an income of 40000$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: hope.				
		301	1.0	1.625			I feel so bad for these children after reading the article. It was not their fault at all but rather the fault of the parents who just leave pills laying around everywhere. The parents should be more responsible for their actions knowing that there are children running around. They should be double checking the floors to make sure they didn't drop anything.	sadness	1	6	1	29	85000	6.75	6.75	6.75	6.75	7.0	4.643	2.0715	4.143	4.643	62	1735	0.0625	0.0625	0.0	0.0625	0.0625	0.1875	0.25	0.25	0.0625	0.0	0.0	2.72240751007976	2.759804981156943	low	low	An essay written by a 29 years old female, postgradute or with a professional degree, with an income of 85000$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: sadness.	417.0	17.0	1.0	train
R_1mFvDu8OiiYboIA_1	R_1mFvDu8OiiYboIA	49	7.0	7.0	1.0	1.0	I just read a story about a study being done by a new University of Washington that was funded and the satellite data from NASA, that was about the Arctic Polar Bears. It said that the climate change has been affecting the feeding and breeding of these 19 polar bears population. It has been having a negative impact on them. I did not know that a polar bear depends on the sea ice to eat. They can not outrun their prey so the sit at the air holes of the seals and when they go up to get air the bear will capture it to eat. The days that this ice is available to the bears have shortened over the thirty-five-year study to almost seven weeks. The study shows that this is a continuing pattern. I am really worried about the outcome for these bears. It is sad to think they may become extinct.	sadness	2	2	1	60	74000	7.0	6.0	5.0	7.0	6.0	4.428999999999999	3.0	3.571	4.714	154	404	0.1739130434782608	0.0869565217391304	0.0	0.0434782608695652	0.0	0.3478260869565217	0.217391304347826	0.1304347826086956	0.0	0.0	0.0	2.961500515152275	2.8343835572916056	medium	medium	An essay written by a 60 years old white female, with a high school diploma, with an income of 74000$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: fear.				
		35	4.666666666666667	5.0			In the 21st century, people are still starving after major disasters.   This earthquake destroyed Haiti and in my opinion, there was not enough food that was brought in from other countries.   I constantly wonder how this continues to be such a slow, slow process.   I have been to Haiti and the country is hard enough just to live without major catastrophic disasters.	neutral	2	6	1	62	29000	6.5	2.5	1.0	6.5	2.0	3.571	4.0	2.143	4.429	62	2034	0.125	0.125	0.0	0.125	0.0625	0.1875	0.1875	0.125	0.0	0.0625	0.0	2.7109856835925443	2.677812325564842	low	medium	An essay written by a 62 years old female, postgradute or with a professional degree, with an income of 29000$.	The essay expresses low empathy and medium distress levels.	 The top emotions expressed in the essay are: anger, sadness.	5.0	8.0	2.0	train
R_3I6LTmaYNJeAYmf_3	R_3I6LTmaYNJeAYmf	205	1.0	1.0	0.0	0.0	So one of Mariah Carey backup dancers got fired and banned from the Ceasers Palace.  Her ex Packer got super jealous of the flirting between them and went all crazy on him.  But I do not  know why he cares since they broke up last month after something went on between him and her assistant.  They say he did something bad to her but I bet he was trying to flirt with her as well.	neutral	2	4	1	37	50000	4.5	5.0	5.5	5.5	3.5	3.714	2.714	3.571	3.143	75	574	0.1428571428571428	0.1428571428571428	0.0476190476190476	0.0476190476190476	0.0476190476190476	0.0476190476190476	0.238095238095238	0.1428571428571428	0.0952380952380952	0.0476190476190476	0.125	2.557693457021143	2.444444641306646	low	low	An essay written by a 37 years old white female, went to college, with an income of 50000$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: anger, sadness.				
R_2UWRxvdzbAww1nz_1	R_2UWRxvdzbAww1nz	10	5.0	2.625	1.0	0.0	So tragic and sad that this police officer was just doing his job and now he's gone and his family is left to grieve his loss. I hope they figure out who did this and serve justice to the fullest extent.  It sounds like it could be one of the people they found dead, though.  I guess we'll find out later.	sadness	2	4	1	50	48000	5.5	5.0	5.0	6.0	5.5	3.857	2.571	3.714	4.143	61	282	0.1111111111111111	0.037037037037037	0.037037037037037	0.2222222222222222	0.074074074074074	0.2222222222222222	0.1481481481481481	0.074074074074074	0.0	0.074074074074074	0.0714285714285714	2.971169183469531	2.85054720384062	medium	medium	An essay written by a 50 years old white female, went to college, with an income of 48000$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: fear.				
R_Rlb9fYwRyXEbEB3_5	R_Rlb9fYwRyXEbEB3	387	1.0	2.0	0.0	0.0	Terrorism has become so commonplace that it does not even alarm me anymore. It is simply just another day in the world that we have come to live in. No one really wants to address the reasons that drive people to terrorism, so I guess we will just continue to let the media sensationalize death and complain about it the next day.	neutral	2	6	6	37	50000	5.5	7.0	4.5	6.0	7.0	3.143	2.143	2.857	3.714	62	595	0.125	0.125	0.125	0.0833333333333333	0.125	0.0416666666666666	0.1666666666666666	0.125	0.0833333333333333	0.0	0.0	2.726893586569862	2.849756856293088	low	medium	An essay written by a 37 years old female, with a four year bachelor's degree, with an income of 50000$.	The essay expresses low empathy and medium distress levels.	 The top emotions expressed in the essay are: anger, surprise, sadness.				
R_xyg9o2AhhGJI11L_1	R_xyg9o2AhhGJI11L	7	1.0	1.0	0.0	0.0	There was more bombing over in Syria in the news over the weekend.  There were over 300 casualties including small children.  A father and son were found dead in the rubble as well as two boys whose mother survived in an adjoining room. It seems like the violence in the Middle East is never ending.	neutral	1	2	1	34	25000	6.5	5.0	2.0	4.5	2.0	2.143	3.143	3.0	1.429	55	597	0.1052631578947368	0.0526315789473684	0.0526315789473684	0.1578947368421052	0.0	0.1578947368421052	0.2105263157894736	0.1578947368421052	0.0	0.1052631578947368	0.0	2.813226617028956	2.7224743994552028	low	medium	An essay written by a 34 years old white male, with a high school diploma, with an income of 25000$.	The essay expresses low empathy and medium distress levels.	 The top emotions expressed in the essay are: sadness.				
		417	4.5	3.625			I understand that the women broke a leash law, but the consequences was not deserved.  It seems like the man overreacted by shooting a dog for running up to him and should be held criminally liable.  I do not mind conceal and carry laws, but a person using it irresponsibly such as this person should be punished.	anger	1	6	1	42	25000	5.5	6.0	4.0	4.5	4.5	3.857	2.286	3.429	3.0	57	1613	0.1875	0.125	0.0625	0.0625	0.0	0.0625	0.25	0.1875	0.0625	0.0	0.0	2.3863323778146643	2.5476035083199937	low	low	An essay written by a 42 years old female, postgradute or with a professional degree, with an income of 25000$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: sadness.	224.0	41.0	1.0	train
R_27a54HYR9IEIH7T_3	R_27a54HYR9IEIH7T	217	5.332999999999999	1.625	1.0	0.0	It's no surprise that they're finally learning just how traumatic middle school can be--for everyone involved. Looking back, I can say that the person I was in middle school is almost like a stranger to me know. I was completely different before and after middle school, and during those three years themselves it was like I was someone I'd never met. God bless the mothers who stick with us throughout it all.	sadness	1	4	1	20	350000	6.5	5.0	4.0	3.5	3.0	3.857	2.4290000000000003	4.0	3.286	72	291	0.12	0.04	0.08	0.2	0.08	0.2	0.08	0.04	0.04	0.12	0.1333333333333333	2.4763046362691763	2.4102382829467093	low	low	An essay written by a 20 years old white male, went to college, with an income of 350000$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: hope.				
		202	7.0	7.0			How can your heart just not break reading this article. These children had there life cut way to short for no reason. This father was just pure evil. He needed serious mental help and I can't believe no one saw this coming. There is always signs that people should take serious so it doesnt come to this. I would like to know the motive was it because he felt overwhelmed or because he wanted to get back at someone. The mother should have taken the threat seriosuly and I wonder if the rangers had found the car sooner if those kids would have been alive. They were probably so afraid in that car and it is horrible that was there last memories alive.	neutral/sadness	2	3	1	27	25000	6.0	6.0	6.0	6.0	6.0	4.0	2.286	3.571	3.714	123	2418	0.1025641025641025	0.0769230769230769	0.1025641025641025	0.1282051282051282	0.0256410256410256	0.1794871794871795	0.1538461538461538	0.0769230769230769	0.0512820512820512	0.1025641025641025	0.0	2.762624347658086	2.759936681810301	medium	medium	An essay written by a 27 years old female, postgradute or with a professional degree, with an income of 25000$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: joy.	285.0	53.0	1.0	train
R_ROAxUwdU6WcMHdf_2	R_ROAxUwdU6WcMHdf	110	5.332999999999999	5.5	1.0	1.0	Did you hear about the shipwreck in Egypt? Unfortunately it looks like fifty five people have died. It's such a sad story. I feel so bad for the families and that has to be a odd feeling for the 150 or so that survived. So many people swam to save their lives. I would never be able to do that! There were also children on the boat, so that is incredibly sad. I hate that people died and had no chance of survival.	sadness	2	4	1	39	35000	7.0	7.0	4.0	7.0	4.0	5.0	1.571	2.714	5.0	83	286	0.1481481481481481	0.1111111111111111	0.037037037037037	0.074074074074074	0.074074074074074	0.074074074074074	0.1481481481481481	0.1481481481481481	0.1111111111111111	0.074074074074074	0.0909090909090909	3.063744830669392	2.8194455577494577	medium	medium	An essay written by a 39 years old white female, went to college, with an income of 35000$.	The essay expresses medium empathy and medium distress levels.	 The top emotions expressed in the essay are: sadness.				
		125	1.0	1.5			After reading the article, i felt really bad for the family that was involved in the fire. It is unfortunate because it was something accidental and something that could have happened to anyone. I am also glad that they are okay though and nobody died. I did feel unfortunate and sad for their cats because it stated that they were killed in the fire.	sadness	1	6	1	29	85000	6.75	6.75	6.75	6.75	7.0	4.643	2.0715	4.143	4.643	64	2346	0.2222222222222222	0.0555555555555555	0.0555555555555555	0.0	0.0555555555555555	0.1111111111111111	0.2222222222222222	0.1666666666666666	0.0555555555555555	0.0555555555555555	0.125	2.989037114965128	2.743310310613406	medium	low	An essay written by a 29 years old female, postgradute or with a professional degree, with an income of 85000$.	The essay expresses medium empathy and low distress levels.	 The top emotions expressed in the essay are: fear.	155.0	17.0	1.0	train
		395	5.5	1.875			So, I just read a story about a family in which the husband and wife were going through domestic strife and the husband ended up murdering everyone and then killing himself. According to the article he attempted to put a band-aid on deeply rooted relationship issues by taking the family to Disney Land. Who thinks like that? Honestly, I can see taking any available route when desperate, but if your wife wants to leave you she is going to leave you.	neutral	1	4	1	29	39000	6.0	6.5	1.0	6.0	5.5	5.0	2.286	3.286	4.143	81	2027	0.0666666666666666	0.1333333333333333	0.0	0.0666666666666666	0.1333333333333333	0.0666666666666666	0.3333333333333333	0.2	0.0	0.0	0.0	2.813382783157359	2.7571828507063625	low	medium	An essay written by a 29 years old female, postgradute or with a professional degree, with an income of 39000$.	The essay expresses low empathy and medium distress levels.	 The top emotions expressed in the essay are: sadness.	490.0	25.0	1.0	train
R_3prLLdsKpegL9zB_1	R_3prLLdsKpegL9zB	4	1.0	1.0	0.0	0.0	I just read this article about a scandal involving a person trying to rent a place from someone else, but then it turned out that this person was using it for personal reasons because the place the other person was renting wasn't own bu the person they thought. It would be interesting if the author of the article didn't try so hard to sound like a kid using slang.	sadness	1	2	2	20	80000	6.5	4.0	1.0	4.0	3.5	5.0	5.0	5.0	5.0	69	17	0.1428571428571428	0.0	0.1428571428571428	0.2857142857142857	0.0	0.2857142857142857	0.1428571428571428	0.0	0.0	0.0	0.0	2.59291689536102	2.5200548278593025	low	low	An essay written by a 20 years old hispanic or latino male, with a high school diploma, with an income of 80000$.	The essay expresses low empathy and low distress levels.	 The top emotions expressed in the essay are: fear.				
R_3hfrOLRuz2g5NyW_3	R_3hfrOLRuz2g5NyW	171	4.667	2.75	1.0	0.0	Wow - I don’t know what I’d do in this situation.  How sad for these people.  They have to leave everything behind, and they really don’t have a lot of options.  I feel really sad for the children.  It’s like they have no home.  What a mess.  I wish the middle east wasn’t so violent.  I don’t understand all the hate.	sadness	2	6	1	28	66000	4.5	4.0	7.0	4.5	3.0	2.4290000000000003	1.857	4.857	2.714	61	361	0.0952380952380952	0.0952380952380952	0.0	0.1428571428571428	0.0952380952380952	0.1428571428571428	0.1904761904761904	0.0952380952380952	0.1428571428571428	0.0	0.0	2.983083852155568	2.729313665645441	high	low	An essay written by a 28 years old white female, with a four year bachelor's degree, with an income of 66000$.	The essay expresses high empathy and low distress levels.	 The top emotions expressed in the essay are: disgust.				
