empathy	distress	essay	emotion	gender	education	race	age	income	personality_conscientiousness	personality_openess	personality_extraversion	personality_agreeableness	personality_stability	iri_perspective_taking	iri_personal_distress	iri_fantasy	iri_empathatic_concern	fear	sadness	disgust	surprise	anger	neutral	hope	joy	essay_word_count	essay_id	fear_count	anger_count	anticip_count	trust_count	surprise_count	positive_count	negative_count	sadness_count	disgust_count	joy_count	hope_count	empathy_count	distress_count	essay+prompt	prompt	conversation_id	article_id	speaker_id	speaker_number	split
1.5	4.125	This is a bizarre story.  A man bashed a turtles head with a hammer in self defense.  He is being held on 5000 bail.  The only part of the story I find interesting is that the man dragged the turtle into the middle of the road and left it there. I'm not sure I believe the man.  Claiming self defense against a turtle seems crazy. I think the man could of just left the turtle alone and not of been in this situation to begin with.	surprise	1.0	4.0	1.0	31.0	125000.0	6.5	5.5	5.5	5.5	4.0	3.714	3.429	3.286	3.857	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	86	965	0.125	0.125	0.0	0.075	0.025	0.1	0.2	0.125	0.1	0.075	0.0	2.8688979199603573	2.9872844590180896	This is a bizarre story.  A man bashed a turtles head with a hammer in self defense.  He is being held on 5000 bail.  The only part of the story I find interesting is that the man dragged the turtle into the middle of the road and left it there. I'm not sure I believe the man.  Claiming self defense against a turtle seems crazy. I think the man could of just left the turtle alone and not of been in this situation to begin with.'An essay written by a 31.0 years old white male, went to college, with an income of 125000.0$.The essay expresses low empathy and medium distress levels. The top emotions expressed in the essay are: fear, anger, positive.'	An essay written by a 31.0 years old white male, went to college, with an income of 125000.0$.The essay expresses low empathy and medium distress levels. The top emotions expressed in the essay are: fear, anger, positive.					
1.0	3.5	The Russians are always being provocative and trying to show force especially against the United States. There dangerous ways almost cost one of there pilots his life. This is yet another attempt from Russia to yet further distance themselves from NATO and to show they fully support the murderous Assad regime.	neutral	1.0	4.0	1.0	31.0	125000.0	6.5	5.5	5.5	5.5	4.0	3.714	3.429	3.286	3.857	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	51	966	0.125	0.125	0.0	0.075	0.025	0.1	0.2	0.125	0.1	0.075	0.0	2.8688979199603573	2.9872844590180896	The Russians are always being provocative and trying to show force especially against the United States. There dangerous ways almost cost one of there pilots his life. This is yet another attempt from Russia to yet further distance themselves from NATO and to show they fully support the murderous Assad regime.'An essay written by a 31.0 years old white male, went to college, with an income of 125000.0$.The essay expresses low empathy and medium distress levels. The top emotions expressed in the essay are: fear, trust, negative.'	An essay written by a 31.0 years old white male, went to college, with an income of 125000.0$.The essay expresses low empathy and medium distress levels. The top emotions expressed in the essay are: fear, trust, negative.					
3.5	3.5	As much as I love dogs I must say this was totally the owners fault.  The rule was the dog needed to be on a leash.  The woman did not follow the rules and the dog ran over to a stranger. The dog scared the stranger as is expected. I have had many big scary dogs running towards me and wasn't sure if it was going to attack me or be nice. The man got scared and shot the dog. Its sad but the man did not know if the dog was going to attack him.	fear	1.0	4.0	1.0	31.0	125000.0	6.5	5.5	5.5	5.5	4.0	3.714	3.429	3.286	3.857	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96	967	0.125	0.125	0.0	0.075	0.025	0.1	0.2	0.125	0.1	0.075	0.0	2.8688979199603573	2.9872844590180896	As much as I love dogs I must say this was totally the owners fault.  The rule was the dog needed to be on a leash.  The woman did not follow the rules and the dog ran over to a stranger. The dog scared the stranger as is expected. I have had many big scary dogs running towards me and wasn't sure if it was going to attack me or be nice. The man got scared and shot the dog. Its sad but the man did not know if the dog was going to attack him.'An essay written by a 31.0 years old white male, went to college, with an income of 125000.0$.The essay expresses medium empathy and medium distress levels. The top emotions expressed in the essay are: fear, negative.'	An essay written by a 31.0 years old white male, went to college, with an income of 125000.0$.The essay expresses medium empathy and medium distress levels. The top emotions expressed in the essay are: fear, negative.					
1.833	4.5	"So I just read another article where a teacher compared President Trump to Adolph Hitler. And the teacher had the nerve to say that his lesson plans are always ""factually based"". The last time I checked, Donald Trump has not interred 15 million Jews to concentration camps where he has killed them. Typical liberal Democrat with so much hyperbole. Teachers need to stick to teaching the facts and not interjecting their opinions into their lessons."	anger	2.0	6.0	1.0	50.0	154000.0	7.0	4.0	4.5	6.0	6.5	4.428999999999999	1.857	1.429	4.143	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	75	968	0.125	0.125	0.0	0.075	0.025	0.1	0.2	0.125	0.1	0.075	0.0	2.8688979199603573	2.9872844590180896	"So I just read another article where a teacher compared President Trump to Adolph Hitler. And the teacher had the nerve to say that his lesson plans are always ""factually based"". The last time I checked, Donald Trump has not interred 15 million Jews to concentration camps where he has killed them. Typical liberal Democrat with so much hyperbole. Teachers need to stick to teaching the facts and not interjecting their opinions into their lessons.'An essay written by a 50.0 years old white female, with a four year bachelor's degree, with an income of 154000.0$.The essay expresses low empathy and medium distress levels. The top emotions expressed in the essay are: positive.'"	An essay written by a 50.0 years old white female, with a four year bachelor's degree, with an income of 154000.0$.The essay expresses low empathy and medium distress levels. The top emotions expressed in the essay are: positive.					
3.167	2.125	I just read about a car crash in Prince Georges County, near Clinton. It involved three vehicles and it happened at the tail end of rush hour. It said that one woman was critically injured, but I wonder if the passengers in the other two vehicles were injured. Maryland drivers suck. I avoid anywhere near DC since the roads are not conducive to safe driving.	anger	2.0	6.0	1.0	50.0	154000.0	7.0	4.0	4.5	6.0	6.5	4.428999999999999	1.857	1.429	4.143	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	65	969	0.125	0.125	0.0	0.075	0.025	0.1	0.2	0.125	0.1	0.075	0.0	2.8688979199603573	2.9872844590180896	I just read about a car crash in Prince Georges County, near Clinton. It involved three vehicles and it happened at the tail end of rush hour. It said that one woman was critically injured, but I wonder if the passengers in the other two vehicles were injured. Maryland drivers suck. I avoid anywhere near DC since the roads are not conducive to safe driving.'An essay written by a 50.0 years old white female, with a four year bachelor's degree, with an income of 154000.0$.The essay expresses medium empathy and low distress levels. The top emotions expressed in the essay are: negative.'	An essay written by a 50.0 years old white female, with a four year bachelor's degree, with an income of 154000.0$.The essay expresses medium empathy and low distress levels. The top emotions expressed in the essay are: negative.					
2.167	5.125	Man this news story is really crazy and it makes me feel uncomfortable. Just warning you that the content is kind of disturbing but it's so scary that things like this could happen to just anyone walking down the street! Feel free to share with anyone else in Australia; I hope that poor woman is okay.	fear	2.0	5.0	3.0	24.0	20000.0	3.5	6.0	1.0	4.0	2.0	2.4290000000000003	3.0	3.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56	970	0.125	0.125	0.0	0.075	0.025	0.1	0.2	0.125	0.1	0.075	0.0	2.8688979199603573	2.9872844590180896	Man this news story is really crazy and it makes me feel uncomfortable. Just warning you that the content is kind of disturbing but it's so scary that things like this could happen to just anyone walking down the street! Feel free to share with anyone else in Australia; I hope that poor woman is okay.'An essay written by a 24.0 years old black or african american female, with a two year associate degree, with an income of 20000.0$.The essay expresses low empathy and high distress levels. The top emotions expressed in the essay are: trust, positive, joy.'	An essay written by a 24.0 years old black or african american female, with a two year associate degree, with an income of 20000.0$.The essay expresses low empathy and high distress levels. The top emotions expressed in the essay are: trust, positive, joy.					
1.167	2.0	I found this article and wanted to share it with you. Very disturbing and odd results from the 2016 presidential campaign demographics results. Very surprised to see so many Lantinos voting for a dude who is so blantly racist.I think all the Black people who voted for Trump are going to see that they were uninvited to the family barbecue next year as well XD	surprise	2.0	5.0	3.0	24.0	20000.0	3.5	6.0	1.0	4.0	2.0	2.4290000000000003	3.0	3.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	65	971	0.125	0.125	0.0	0.075	0.025	0.1	0.2	0.125	0.1	0.075	0.0	2.8688979199603573	2.9872844590180896	I found this article and wanted to share it with you. Very disturbing and odd results from the 2016 presidential campaign demographics results. Very surprised to see so many Lantinos voting for a dude who is so blantly racist.I think all the Black people who voted for Trump are going to see that they were uninvited to the family barbecue next year as well XD'An essay written by a 24.0 years old black or african american female, with a two year associate degree, with an income of 20000.0$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: trust, positive, joy.'	An essay written by a 24.0 years old black or african american female, with a two year associate degree, with an income of 20000.0$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: trust, positive, joy.					
4.667	5.25	I found this article and thought you might be interested in it. This is so sad and disgusting. Gun violence really must be stopped in this country and it's hurting innocent people and even unborn people around this country. I think there might be a die in we can participate in happening this week if you can come.	disgust	2.0	5.0	3.0	24.0	20000.0	3.5	6.0	1.0	4.0	2.0	2.4290000000000003	3.0	3.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	58	972	0.125	0.125	0.0	0.075	0.025	0.1	0.2	0.125	0.1	0.075	0.0	2.8688979199603573	2.9872844590180896	I found this article and thought you might be interested in it. This is so sad and disgusting. Gun violence really must be stopped in this country and it's hurting innocent people and even unborn people around this country. I think there might be a die in we can participate in happening this week if you can come.'An essay written by a 24.0 years old black or african american female, with a two year associate degree, with an income of 20000.0$.The essay expresses medium empathy and high distress levels. The top emotions expressed in the essay are: negative.'	An essay written by a 24.0 years old black or african american female, with a two year associate degree, with an income of 20000.0$.The essay expresses medium empathy and high distress levels. The top emotions expressed in the essay are: negative.					
5.5	1.25	This guy that I just read about seriously cannot be trusted. He was going around acting like an apartment belonged to him when it did not in actuality. I wonder will he be punished sufficiently. I doubt it. He will probable just strike a deal and that will be the end of it. He needs to be publicly shamed.	disgust	2.0	6.0	6.0	37.0	50000.0	5.5	7.0	4.5	6.0	7.0	3.143	2.143	2.857	3.714	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	59	973	0.125	0.125	0.0	0.075	0.025	0.1	0.2	0.125	0.1	0.075	0.0	2.8688979199603573	2.9872844590180896	This guy that I just read about seriously cannot be trusted. He was going around acting like an apartment belonged to him when it did not in actuality. I wonder will he be punished sufficiently. I doubt it. He will probable just strike a deal and that will be the end of it. He needs to be publicly shamed.'An essay written by a 37.0 years old female, with a four year bachelor's degree, with an income of 50000.0$.The essay expresses high empathy and low distress levels. The top emotions expressed in the essay are: negative.'	An essay written by a 37.0 years old female, with a four year bachelor's degree, with an income of 50000.0$.The essay expresses high empathy and low distress levels. The top emotions expressed in the essay are: negative.					
1.0	2.0	The Japanese that made up the restriction stating that you could not apply makeup while on the train are completely out of line. It is not up to them to dictate whether a man or woman can use their commute time to apply makeup. There needs to be mass protests, but we know there will not be as it is not in their nature.	neutral	2.0	6.0	6.0	37.0	50000.0	5.5	7.0	4.5	6.0	7.0	3.143	2.143	2.857	3.714	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	64	974	0.125	0.125	0.0	0.075	0.025	0.1	0.2	0.125	0.1	0.075	0.0	2.8688979199603573	2.9872844590180896	The Japanese that made up the restriction stating that you could not apply makeup while on the train are completely out of line. It is not up to them to dictate whether a man or woman can use their commute time to apply makeup. There needs to be mass protests, but we know there will not be as it is not in their nature.'An essay written by a 37.0 years old female, with a four year bachelor's degree, with an income of 50000.0$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: positive.'	An essay written by a 37.0 years old female, with a four year bachelor's degree, with an income of 50000.0$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: positive.					
1.0	1.375	The gun issue in the United States of America is becoming a joke for the entire world to see play out. Apparently, as anyone can see, guns are causing more harm than good in all communities. Perhaps since this fatal shooting involved a cop with possible mental issues it will put the spotlight on both issues. I will not hold my breath though.	anger	2.0	6.0	6.0	37.0	50000.0	5.5	7.0	4.5	6.0	7.0	3.143	2.143	2.857	3.714	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	63	975	0.125	0.125	0.0	0.075	0.025	0.1	0.2	0.125	0.1	0.075	0.0	2.8688979199603573	2.9872844590180896	The gun issue in the United States of America is becoming a joke for the entire world to see play out. Apparently, as anyone can see, guns are causing more harm than good in all communities. Perhaps since this fatal shooting involved a cop with possible mental issues it will put the spotlight on both issues. I will not hold my breath though.'An essay written by a 37.0 years old female, with a four year bachelor's degree, with an income of 50000.0$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: fear, negative.'	An essay written by a 37.0 years old female, with a four year bachelor's degree, with an income of 50000.0$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: fear, negative.					
1.0	2.0	Terrorism has become so commonplace that it does not even alarm me anymore. It is simply just another day in the world that we have come to live in. No one really wants to address the reasons that drive people to terrorism, so I guess we will just continue to let the media sensationalize death and complain about it the next day.	neutral	2.0	6.0	6.0	37.0	50000.0	5.5	7.0	4.5	6.0	7.0	3.143	2.143	2.857	3.714	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	62	976	0.125	0.125	0.0	0.075	0.025	0.1	0.2	0.125	0.1	0.075	0.0	2.8688979199603573	2.9872844590180896	Terrorism has become so commonplace that it does not even alarm me anymore. It is simply just another day in the world that we have come to live in. No one really wants to address the reasons that drive people to terrorism, so I guess we will just continue to let the media sensationalize death and complain about it the next day.'An essay written by a 37.0 years old female, with a four year bachelor's degree, with an income of 50000.0$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: negative.'	An essay written by a 37.0 years old female, with a four year bachelor's degree, with an income of 50000.0$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: negative.					
4.0	4.75	I think the girl may be as spy for another country. She sells the important information to another government. It may be leads to sever problem to the Pakistan Government. So, the Police Action is correct. The Police must be gathered from the girl. First thing is the girl did not the authorized person for enter this office. This is the first criminal activity. She theft the important information from the office. This is the severe criminal activity. So, the Girl must be punished severe. This is the big problem for the Government.	neutral	1.0	6.0	3.0	26.0	75000.0	6.5	2.0	5.0	2.0	4.0	3.0	2.286	3.571	3.286	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	93	977	0.125	0.125	0.0	0.075	0.025	0.1	0.2	0.125	0.1	0.075	0.0	2.8688979199603573	2.9872844590180896	I think the girl may be as spy for another country. She sells the important information to another government. It may be leads to sever problem to the Pakistan Government. So, the Police Action is correct. The Police must be gathered from the girl. First thing is the girl did not the authorized person for enter this office. This is the first criminal activity. She theft the important information from the office. This is the severe criminal activity. So, the Girl must be punished severe. This is the big problem for the Government.'An essay written by a 26.0 years old black or african american male, with a four year bachelor's degree, with an income of 75000.0$.The essay expresses medium empathy and medium distress levels. The top emotions expressed in the essay are: negative.'	An essay written by a 26.0 years old black or african american male, with a four year bachelor's degree, with an income of 75000.0$.The essay expresses medium empathy and medium distress levels. The top emotions expressed in the essay are: negative.					
4.833	4.625	The hydrogen is the poison gas. It may leads to severe health problem. So, this is must be injurious to the human body. The hydrogen is the poison gas. It may leads to severe health problem. So, this is must be injurious to the human body. The hydrogen is the poison gas. It may leads to severe health problem. So, this is must be injurious to the human body. The hydrogen is the poison gas. It may leads to severe health problem. So, this is must be injurious to the human body. The hydrogen is the poison gas. It may leads to severe health problem. So, this is must be injurious to the human body.	neutral	1.0	6.0	3.0	26.0	75000.0	6.5	2.0	5.0	2.0	4.0	3.0	2.286	3.571	3.286	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	115	978	0.125	0.125	0.0	0.075	0.025	0.1	0.2	0.125	0.1	0.075	0.0	2.8688979199603573	2.9872844590180896	The hydrogen is the poison gas. It may leads to severe health problem. So, this is must be injurious to the human body. The hydrogen is the poison gas. It may leads to severe health problem. So, this is must be injurious to the human body. The hydrogen is the poison gas. It may leads to severe health problem. So, this is must be injurious to the human body. The hydrogen is the poison gas. It may leads to severe health problem. So, this is must be injurious to the human body. The hydrogen is the poison gas. It may leads to severe health problem. So, this is must be injurious to the human body.'An essay written by a 26.0 years old black or african american male, with a four year bachelor's degree, with an income of 75000.0$.The essay expresses medium empathy and medium distress levels. The top emotions expressed in the essay are: fear, negative, sadness.'	An essay written by a 26.0 years old black or african american male, with a four year bachelor's degree, with an income of 75000.0$.The essay expresses medium empathy and medium distress levels. The top emotions expressed in the essay are: fear, negative, sadness.					
4.0	4.875	The police asked for help to the people for identify the lady. I think, she was escaped from the police custody and placed in the Philadelphia high way. The police explores the identification marks of the lady. The police asked for help to the people for identify the lady. I think, she was escaped from the police custody and placed in the Philadelphia high way. The police explores the identification marks of the lady.	neutral	1.0	6.0	3.0	26.0	75000.0	6.5	2.0	5.0	2.0	4.0	3.0	2.286	3.571	3.286	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	74	979	0.125	0.125	0.0	0.075	0.025	0.1	0.2	0.125	0.1	0.075	0.0	2.8688979199603573	2.9872844590180896	The police asked for help to the people for identify the lady. I think, she was escaped from the police custody and placed in the Philadelphia high way. The police explores the identification marks of the lady. The police asked for help to the people for identify the lady. I think, she was escaped from the police custody and placed in the Philadelphia high way. The police explores the identification marks of the lady.'An essay written by a 26.0 years old black or african american male, with a four year bachelor's degree, with an income of 75000.0$.The essay expresses medium empathy and medium distress levels. The top emotions expressed in the essay are: fear, trust.'	An essay written by a 26.0 years old black or african american male, with a four year bachelor's degree, with an income of 75000.0$.The essay expresses medium empathy and medium distress levels. The top emotions expressed in the essay are: fear, trust.					
4.667	4.25	The person was robbed the money at gun point and escaped from that place. The victim calls the 911 and the police investigation the victim and gathered some information about the criminal. Then they are start to search the criminal.The victim calls the 911 and the police investigation the victim and gathered some information about the robbery.	neutral	1.0	6.0	3.0	26.0	75000.0	6.5	2.0	5.0	2.0	4.0	3.0	2.286	3.571	3.286	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	57	980	0.125	0.125	0.0	0.075	0.025	0.1	0.2	0.125	0.1	0.075	0.0	2.8688979199603573	2.9872844590180896	The person was robbed the money at gun point and escaped from that place. The victim calls the 911 and the police investigation the victim and gathered some information about the criminal. Then they are start to search the criminal.The victim calls the 911 and the police investigation the victim and gathered some information about the robbery.'An essay written by a 26.0 years old black or african american male, with a four year bachelor's degree, with an income of 75000.0$.The essay expresses medium empathy and medium distress levels. The top emotions expressed in the essay are: fear.'	An essay written by a 26.0 years old black or african american male, with a four year bachelor's degree, with an income of 75000.0$.The essay expresses medium empathy and medium distress levels. The top emotions expressed in the essay are: fear.					
4.333	4.125	What this article taught me was that heartbreaks are not the end of the world. Yes, they are NOT. Just because that one precious person left us we start living with an emotion that our life has come to an end. Life isn't ending at all, each day is a new beginning, with new people waiting for us out there. As you move forward, life will remove many people from your life just because they aren't required and you can actually reach your destination. Your life has just begun, nobody stops moving, the sun still rises and the sun still sets.	neutral	1.0	6.0	1.0	28.0	78097.0	4.0	3.0	3.5	4.5	4.5	3.714	3.286	3.143	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	101	981	0.125	0.125	0.0	0.075	0.025	0.1	0.2	0.125	0.1	0.075	0.0	2.8688979199603573	2.9872844590180896	What this article taught me was that heartbreaks are not the end of the world. Yes, they are NOT. Just because that one precious person left us we start living with an emotion that our life has come to an end. Life isn't ending at all, each day is a new beginning, with new people waiting for us out there. As you move forward, life will remove many people from your life just because they aren't required and you can actually reach your destination. Your life has just begun, nobody stops moving, the sun still rises and the sun still sets.'An essay written by a 28.0 years old white male, with a four year bachelor's degree, with an income of 78097.0$.The essay expresses medium empathy and medium distress levels. The top emotions expressed in the essay are: anticipation.'	An essay written by a 28.0 years old white male, with a four year bachelor's degree, with an income of 78097.0$.The essay expresses medium empathy and medium distress levels. The top emotions expressed in the essay are: anticipation.					
3.667	3.875	What this also taught me is that I think poverty teaches you to value anything and everything you have .. importance of friends , importance of one time meal, importance of tiniest thing in your life .. It teaches you to survive on bare minimum. Poverty teaches gratitude.  Some of the most happy people in the world are those people who have the least.  When you aren't flooded with tons of material goods you can focus more on the simple things that you do have. Look at Brazil the have to struggle to eat but it's what keeps them humble.	neutral	1.0	6.0	1.0	28.0	78097.0	4.0	3.0	3.5	4.5	4.5	3.714	3.286	3.143	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	100	982	0.125	0.125	0.0	0.075	0.025	0.1	0.2	0.125	0.1	0.075	0.0	2.8688979199603573	2.9872844590180896	What this also taught me is that I think poverty teaches you to value anything and everything you have .. importance of friends , importance of one time meal, importance of tiniest thing in your life .. It teaches you to survive on bare minimum. Poverty teaches gratitude.  Some of the most happy people in the world are those people who have the least.  When you aren't flooded with tons of material goods you can focus more on the simple things that you do have. Look at Brazil the have to struggle to eat but it's what keeps them humble.'An essay written by a 28.0 years old white male, with a four year bachelor's degree, with an income of 78097.0$.The essay expresses medium empathy and medium distress levels. The top emotions expressed in the essay are: positive.'	An essay written by a 28.0 years old white male, with a four year bachelor's degree, with an income of 78097.0$.The essay expresses medium empathy and medium distress levels. The top emotions expressed in the essay are: positive.					
3.833	3.625	What I learned from this story is that this world is really fucked up. Imagine forceful sex at an age when your organs are not developed and when you have complete faith in everyone around you results in both physical and mental trauma. You think that any person who is around you and is trying to act sweet with you will end up being a molester. That is why a victim behaves like that. It's vile man.	disgust	1.0	6.0	1.0	28.0	78097.0	4.0	3.0	3.5	4.5	4.5	3.714	3.286	3.143	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	77	983	0.125	0.125	0.0	0.075	0.025	0.1	0.2	0.125	0.1	0.075	0.0	2.8688979199603573	2.9872844590180896	What I learned from this story is that this world is really fucked up. Imagine forceful sex at an age when your organs are not developed and when you have complete faith in everyone around you results in both physical and mental trauma. You think that any person who is around you and is trying to act sweet with you will end up being a molester. That is why a victim behaves like that. It's vile man.'An essay written by a 28.0 years old white male, with a four year bachelor's degree, with an income of 78097.0$.The essay expresses medium empathy and medium distress levels. The top emotions expressed in the essay are: trust, positive, joy, anticipation.'	An essay written by a 28.0 years old white male, with a four year bachelor's degree, with an income of 78097.0$.The essay expresses medium empathy and medium distress levels. The top emotions expressed in the essay are: trust, positive, joy, anticipation.					
4.167	4.125	What I learned about nature is that they cannot be predicted. Nature can look beautiful in one instance and can kill you in the next. Take a look at this shark incident. poor guy was play a game with some buddies and lost his life for no reason. Today you are here and tomorrow you are gone. Try to live as long as you possibly can before some shit comes along and tries to take it away.	neutral	1.0	6.0	1.0	28.0	78097.0	4.0	3.0	3.5	4.5	4.5	3.714	3.286	3.143	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	77	984	0.125	0.125	0.0	0.075	0.025	0.1	0.2	0.125	0.1	0.075	0.0	2.8688979199603573	2.9872844590180896	What I learned about nature is that they cannot be predicted. Nature can look beautiful in one instance and can kill you in the next. Take a look at this shark incident. poor guy was play a game with some buddies and lost his life for no reason. Today you are here and tomorrow you are gone. Try to live as long as you possibly can before some shit comes along and tries to take it away.'An essay written by a 28.0 years old white male, with a four year bachelor's degree, with an income of 78097.0$.The essay expresses medium empathy and medium distress levels. The top emotions expressed in the essay are: negative.'	An essay written by a 28.0 years old white male, with a four year bachelor's degree, with an income of 78097.0$.The essay expresses medium empathy and medium distress levels. The top emotions expressed in the essay are: negative.					
3.5	3.25	What I have learned from this is that obesity is a silent killer. In most of the cases, by the time one realizes that they under the clutch of Obesity and it’s already too late for them. Some prominent signs of obesity are- lack of flexibility in body, high blood pressure, development of cardiac issues and respiratory disorder. But a question that continues to bother the patients is what caused Obesity in them.	neutral	1.0	6.0	1.0	28.0	78097.0	4.0	3.0	3.5	4.5	4.5	3.714	3.286	3.143	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	73	985	0.125	0.125	0.0	0.075	0.025	0.1	0.2	0.125	0.1	0.075	0.0	2.8688979199603573	2.9872844590180896	What I have learned from this is that obesity is a silent killer. In most of the cases, by the time one realizes that they under the clutch of Obesity and it’s already too late for them. Some prominent signs of obesity are- lack of flexibility in body, high blood pressure, development of cardiac issues and respiratory disorder. But a question that continues to bother the patients is what caused Obesity in them.'An essay written by a 28.0 years old white male, with a four year bachelor's degree, with an income of 78097.0$.The essay expresses medium empathy and medium distress levels. The top emotions expressed in the essay are: negative.'	An essay written by a 28.0 years old white male, with a four year bachelor's degree, with an income of 78097.0$.The essay expresses medium empathy and medium distress levels. The top emotions expressed in the essay are: negative.					
2.333	1.875	This is messed up. Burma’s government is a joke. They are so corrupt. They basically slaughtered their own citizens. I feel for those displaced families. It’s defintiely a scary situation for all those involved. Someone should step in and put a stop to this. The United States or UN can do something. We should send aid.	anger	1.0	6.0	5.0	31.0	40000.0	4.5	4.0	1.0	3.0	2.5	3.0	3.714	3.714	2.714	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	56	986	0.125	0.125	0.0	0.075	0.025	0.1	0.2	0.125	0.1	0.075	0.0	2.8688979199603573	2.9872844590180896	This is messed up. Burma’s government is a joke. They are so corrupt. They basically slaughtered their own citizens. I feel for those displaced families. It’s defintiely a scary situation for all those involved. Someone should step in and put a stop to this. The United States or UN can do something. We should send aid.'An essay written by a 31.0 years old asian/pacific islander male, with a four year bachelor's degree, with an income of 40000.0$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: negative.'	An essay written by a 31.0 years old asian/pacific islander male, with a four year bachelor's degree, with an income of 40000.0$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: negative.					
1.3330000000000002	1.0	I agree that this election is stressful. There seems to be a lot of tension between parties. People are worried about what could happen if Trump wins. I think all of the racists will come out of the woodwork. People won’t be comfortable. As a minority, I think things will feel different. People aren’t scared to post when behind a wall on social media.	fear	1.0	6.0	5.0	31.0	40000.0	4.5	4.0	1.0	3.0	2.5	3.0	3.714	3.714	2.714	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64	987	0.125	0.125	0.0	0.075	0.025	0.1	0.2	0.125	0.1	0.075	0.0	2.8688979199603573	2.9872844590180896	I agree that this election is stressful. There seems to be a lot of tension between parties. People are worried about what could happen if Trump wins. I think all of the racists will come out of the woodwork. People won’t be comfortable. As a minority, I think things will feel different. People aren’t scared to post when behind a wall on social media.'An essay written by a 31.0 years old asian/pacific islander male, with a four year bachelor's degree, with an income of 40000.0$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: negative.'	An essay written by a 31.0 years old asian/pacific islander male, with a four year bachelor's degree, with an income of 40000.0$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: negative.					
4.0	2.375	Drunk driver I’m guessing. It is horrible. I hope he rots in jail. I have no sympathy for drunk drivers. It’s not fair that he gets to live. He took the lives of a mother and her children. I can’t imagine what I would do if that happened to my family. Life is so precious. It can be taken away so fast and so randomly.	anger	1.0	6.0	5.0	31.0	40000.0	4.5	4.0	1.0	3.0	2.5	3.0	3.714	3.714	2.714	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	65	988	0.125	0.125	0.0	0.075	0.025	0.1	0.2	0.125	0.1	0.075	0.0	2.8688979199603573	2.9872844590180896	Drunk driver I’m guessing. It is horrible. I hope he rots in jail. I have no sympathy for drunk drivers. It’s not fair that he gets to live. He took the lives of a mother and her children. I can’t imagine what I would do if that happened to my family. Life is so precious. It can be taken away so fast and so randomly.'An essay written by a 31.0 years old asian/pacific islander male, with a four year bachelor's degree, with an income of 40000.0$.The essay expresses medium empathy and low distress levels. The top emotions expressed in the essay are: positive.'	An essay written by a 31.0 years old asian/pacific islander male, with a four year bachelor's degree, with an income of 40000.0$.The essay expresses medium empathy and low distress levels. The top emotions expressed in the essay are: positive.					
