conversation_id	article_id	essay	empathy	distress	speaker_id	gender	education	race	age	income	personality_conscientiousness	personality_openess	personality_extraversion	personality_agreeableness	personality_stability	iri_perspective_taking	iri_personal_distress	iri_fantasy	iri_empathatic_concern	speaker_number	split	essay_id	emotion	essay_word_count	fear_count	anger_count	anticip_count	trust_count	surprise_count	positive_count	negative_count	sadness_count	disgust_count	joy_count	hope_count	empathy_count	distress_count	essay+prompt	prompt
223	417	I feel sorry for the dog. I think it is the owner's fault that the dog was killed. The man could have handled it better, but he was within his rights to shoot the dog for his protection. The owner should have kept her dog on a better leash and not let the dog run freely in the park. Hopefully the owner will learn from this.	5.0	1.375	30	1	6	3	37	40000	7.0	5.5	1.0	6.5	6.0	4.857	2.0	3.429	5.0	1	train	1939	Neutral	66	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	I feel sorry for the dog. I think it is the owner's fault that the dog was killed. The man could have handled it better, but he was within his rights to shoot the dog for his protection. The owner should have kept her dog on a better leash and not let the dog run freely in the park. Hopefully the owner will learn from this.'An essay written by a 37 years old female, postgradute or with a professional degree, with an income of 40000$.The essay expresses high empathy and low distress levels. The top emotions expressed in the essay are: positive, negative.'	An essay written by a 37 years old female, postgradute or with a professional degree, with an income of 40000$.The essay expresses high empathy and low distress levels. The top emotions expressed in the essay are: positive, negative.
228	139	I just read an article about ranavirus that affects amphibians in the United Kingdom. Apparently, human made garden ponds are contributing to the spread of this virus, but the article seemed wishy washy about how to best deal with the problem. It mentioned that one should not refrain from building garden ponds, but instead refrain from transferring material from said ponds? The whole article kind of missed the mark, I think.	2.0	2.0	25	1	4	1	29	39000	6.0	6.5	1.0	6.0	5.5	5.0	2.286	3.286	4.143	2	train	1962	Neutral	71	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	I just read an article about ranavirus that affects amphibians in the United Kingdom. Apparently, human made garden ponds are contributing to the spread of this virus, but the article seemed wishy washy about how to best deal with the problem. It mentioned that one should not refrain from building garden ponds, but instead refrain from transferring material from said ponds? The whole article kind of missed the mark, I think.'An essay written by a 29 years old female, postgradute or with a professional degree, with an income of 39000$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: positive.'	An essay written by a 29 years old female, postgradute or with a professional degree, with an income of 39000$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: positive.
235	128	I think it must be investigated thoroughly and if true this man should be removed from his position immediately. Groping is just as bad as rape in my honest and humble opinion and should be removed fast. I think a precedent has to be set to stop these things and in order for that to happen we must be able to iron the bad ones out.	6.0	5.75	19	1	6	2	32	35000	5.5	5.0	2.0	5.5	4.5	3.429	2.857	2.857	2.714	1	train	2378	Neutral	66	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	I think it must be investigated thoroughly and if true this man should be removed from his position immediately. Groping is just as bad as rape in my honest and humble opinion and should be removed fast. I think a precedent has to be set to stop these things and in order for that to happen we must be able to iron the bad ones out.'An essay written by a 32 years old female, postgradute or with a professional degree, with an income of 35000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: positive, negative, sadness, disgust.'	An essay written by a 32 years old female, postgradute or with a professional degree, with an income of 35000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: positive, negative, sadness, disgust.
434	13	I can't bleieve we're still dealing with this shit in Afghanistan.  I also really don't blame the peope there for developing a hatred of the US and the Western Powers.  With all these strikes ending up with their civilians dead, I would probably have animosity towards the invaders who only want my oil money, too.	2.833333333333333	1.75	49	1	5	1	31	82000	3.5	2.5	2.0	4.5	5.0	3.571	2.286	1.857	2.0	2	train	2019	Neutral	55	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	I can't bleieve we're still dealing with this shit in Afghanistan.  I also really don't blame the peope there for developing a hatred of the US and the Western Powers.  With all these strikes ending up with their civilians dead, I would probably have animosity towards the invaders who only want my oil money, too.'An essay written by a 31 years old female, postgradute or with a professional degree, with an income of 82000$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: anger.'	An essay written by a 31 years old female, postgradute or with a professional degree, with an income of 82000$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: anger.
8	213	From reading the article, it looks like the world lost a kindhearted and generous person. If no drugs or alcohol were involved in the accident. I wonder what happen to make them crash. I wonder if it was common to be on the boat with no life jacket. The life jacket may not even mattered because of the speed and the rocks.	6.833333333333333	1.0	30	1	6	3	37	40000	7.0	5.5	1.0	6.5	6.0	4.857	2.0	3.429	5.0	1	train	1968	Neutral	62	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	From reading the article, it looks like the world lost a kindhearted and generous person. If no drugs or alcohol were involved in the accident. I wonder what happen to make them crash. I wonder if it was common to be on the boat with no life jacket. The life jacket may not even mattered because of the speed and the rocks.'An essay written by a 37 years old female, postgradute or with a professional degree, with an income of 40000$.The essay expresses high empathy and low distress levels. The top emotions expressed in the essay are: negative, sadness.'	An essay written by a 37 years old female, postgradute or with a professional degree, with an income of 40000$.The essay expresses high empathy and low distress levels. The top emotions expressed in the essay are: negative, sadness.
117	9	I've personally been involved in a major quake when I was In Mexico City on vacation a few years back. The floor scrambling under me was quite scary and overall one of the most fearful thing. I think it was one of the most dangerous things I have seen in quite some time. I also felt a lot as a kid in california.	5.833333333333333	5.125	19	1	6	2	32	35000	5.5	5.0	2.0	5.5	4.5	3.429	2.857	2.857	2.714	1	train	1953	Neutral	63	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	I've personally been involved in a major quake when I was In Mexico City on vacation a few years back. The floor scrambling under me was quite scary and overall one of the most fearful thing. I think it was one of the most dangerous things I have seen in quite some time. I also felt a lot as a kid in california.'An essay written by a 32 years old female, postgradute or with a professional degree, with an income of 35000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: fear, negative.'	An essay written by a 32 years old female, postgradute or with a professional degree, with an income of 35000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: fear, negative.
363	163	I believe that the photographer that happened to describe the life of Insha hit the nail on the head with this description of the life of her after the blindness. A pellet gun has up to 500 pellets and the fact that  she was hit by these pellets in a Kashmir tell me they are not properly trained. I feel like this is a problem all throughout the world. We need to train people better.	6.166666666666667	6.0	19	1	6	2	32	35000	5.5	5.0	2.0	5.5	4.5	3.429	2.857	2.857	2.714	1	train	2375	Neutral	75	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	I believe that the photographer that happened to describe the life of Insha hit the nail on the head with this description of the life of her after the blindness. A pellet gun has up to 500 pellets and the fact that  she was hit by these pellets in a Kashmir tell me they are not properly trained. I feel like this is a problem all throughout the world. We need to train people better.'An essay written by a 32 years old female, postgradute or with a professional degree, with an income of 35000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: negative.'	An essay written by a 32 years old female, postgradute or with a professional degree, with an income of 35000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: negative.
470	326	Another article about politics slamming one side or the other.   The article refers to America has to heal.   The only way it can heal is people have to quit thinking about me, me, me, and look out for the nation and others.   It seems it just comes down to what vitriol will be posted to some social media site.  People are numb to all of it yet all the national media continues to support one side or the other and not see it as what it is.  	1.0	2.5	8	2	6	1	62	29000	6.5	2.5	1.0	6.5	2.0	3.571	4.0	2.143	4.429	2	train	1914	Neutral	87	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	Another article about politics slamming one side or the other.   The article refers to America has to heal.   The only way it can heal is people have to quit thinking about me, me, me, and look out for the nation and others.   It seems it just comes down to what vitriol will be posted to some social media site.  People are numb to all of it yet all the national media continues to support one side or the other and not see it as what it is.  'An essay written by a 62 years old female, postgradute or with a professional degree, with an income of 29000$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: trust.'	An essay written by a 62 years old female, postgradute or with a professional degree, with an income of 29000$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: trust.
496	103	The whole situation is sketchy. The wavering rulings of death is weird. From blunt force trauma to heart attack and alcohol poisonoing. It just does not make any sense this totally look like a cover up in my opinion. There have been known instances where Russia has attempted to kill people they did not want to release information.	3.1666666666666665	6.375	16	2	5	1	28	50000	6.0	6.0	5.0	4.5	3.5	5.0	4.143	4.857	5.0	2	train	1999	Neutral	58	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	The whole situation is sketchy. The wavering rulings of death is weird. From blunt force trauma to heart attack and alcohol poisonoing. It just does not make any sense this totally look like a cover up in my opinion. There have been known instances where Russia has attempted to kill people they did not want to release information.'An essay written by a 28 years old female, postgradute or with a professional degree, with an income of 50000$.The essay expresses medium empathy and high distress levels. The top emotions expressed in the essay are: negative.'	An essay written by a 28 years old female, postgradute or with a professional degree, with an income of 50000$.The essay expresses medium empathy and high distress levels. The top emotions expressed in the essay are: negative.
388	66	There were at least ten people hurt after a rather large apartment complex in Arizona caught on fire. The fire was caught on video. The fire chief stated that it was a total loss and that the fire had been started following an unexplained explosion. It took the fire department crews close to ten minutes to get the fire under control.	6.0	3.0	43	2	6	1	33	110000	7.0	4.5	1.5	7.0	7.0	4.286	1.286	3.857	4.0	2	train	1905	Neutral	61	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	There were at least ten people hurt after a rather large apartment complex in Arizona caught on fire. The fire was caught on video. The fire chief stated that it was a total loss and that the fire had been started following an unexplained explosion. It took the fire department crews close to ten minutes to get the fire under control.'An essay written by a 33 years old female, postgradute or with a professional degree, with an income of 110000$.The essay expresses high empathy and medium distress levels. The top emotions expressed in the essay are: fear.'	An essay written by a 33 years old female, postgradute or with a professional degree, with an income of 110000$.The essay expresses high empathy and medium distress levels. The top emotions expressed in the essay are: fear.
293	242	This article is about a mission where American military were helping to train Afghan military targeting Taliban leaders. In the attack that was instructed by the American troops, Afghan civilians were killed. It was obviously not something that anyone wanted to happen, but when fighting erupted, innocent people were killed.	7.0	5.5	57	2	6	1	47	110000	7.0	6.5	4.5	5.5	7.0	5.0	2.143	3.571	5.0	2	train	1947	Neutral	50	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	This article is about a mission where American military were helping to train Afghan military targeting Taliban leaders. In the attack that was instructed by the American troops, Afghan civilians were killed. It was obviously not something that anyone wanted to happen, but when fighting erupted, innocent people were killed.'An essay written by a 47 years old female, postgradute or with a professional degree, with an income of 110000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: fear.'	An essay written by a 47 years old female, postgradute or with a professional degree, with an income of 110000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: fear.
334	148	For the past few years I have been struggling about the ideas of zoos. I know that they are educational, but I think to myself about how the animals feel. I believe that elephants are one of the most intelligent animals on the planet. To keep one in isolation is pure cruelty. I have seen elephants cry over the lost of loved ones and they are very communal animals. 	6.666666666666667	6.5	30	1	6	3	37	40000	7.0	5.5	1.0	6.5	6.0	4.857	2.0	3.429	5.0	2	train	2024	Neutral	69	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	For the past few years I have been struggling about the ideas of zoos. I know that they are educational, but I think to myself about how the animals feel. I believe that elephants are one of the most intelligent animals on the planet. To keep one in isolation is pure cruelty. I have seen elephants cry over the lost of loved ones and they are very communal animals. 'An essay written by a 37 years old female, postgradute or with a professional degree, with an income of 40000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: negative, sadness.'	An essay written by a 37 years old female, postgradute or with a professional degree, with an income of 40000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: negative, sadness.
248	177	I don't really feel sympathetic or empathetic for Janet Reno or anyone who knew her, but I vividly remember many of the issues she dealt with and so she represents a part of my past.  i guess I found this story nostalgic more than anything.  Reno was a very visible Attorney General, more so than most.  That was sometimes for good reasons and sometimes for bad.  I give her credit for admitting that what they did in Waco was wrong, although I'm not sure what the wrong thing to do was.  But she was also corrupt like they all are at that level.  Still, she's an interesting figure in political history.  Very visible.  Didn't hurt that Will Ferrell played her on SNL.	2.333333333333333	1.0	48	1	6	1	41	28000	2.5	2.0	1.5	2.0	1.0	3.286	4.429	2.714	2.571	1	train	1898	Neutral	122	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	I don't really feel sympathetic or empathetic for Janet Reno or anyone who knew her, but I vividly remember many of the issues she dealt with and so she represents a part of my past.  i guess I found this story nostalgic more than anything.  Reno was a very visible Attorney General, more so than most.  That was sometimes for good reasons and sometimes for bad.  I give her credit for admitting that what they did in Waco was wrong, although I'm not sure what the wrong thing to do was.  But she was also corrupt like they all are at that level.  Still, she's an interesting figure in political history.  Very visible.  Didn't hurt that Will Ferrell played her on SNL.'An essay written by a 41 years old female, postgradute or with a professional degree, with an income of 28000$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: positive.'	An essay written by a 41 years old female, postgradute or with a professional degree, with an income of 28000$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: positive.
408	331	I just read an article from a couple years ago about the U.S. ranking in comparison to other countries with regard to gender equality. It turns out our backward little country has slipped down to 48th in the international rankings. Am I surprised? No. Will things get worse before they get better? Yes.	3.8333333333333335	4.25	25	1	4	1	29	39000	6.0	6.5	1.0	6.0	5.5	5.0	2.286	3.286	4.143	1	train	1957	Neutral	53	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	I just read an article from a couple years ago about the U.S. ranking in comparison to other countries with regard to gender equality. It turns out our backward little country has slipped down to 48th in the international rankings. Am I surprised? No. Will things get worse before they get better? Yes.'An essay written by a 29 years old female, postgradute or with a professional degree, with an income of 39000$.The essay expresses medium empathy and medium distress levels. The top emotions expressed in the essay are: negative.'	An essay written by a 29 years old female, postgradute or with a professional degree, with an income of 39000$.The essay expresses medium empathy and medium distress levels. The top emotions expressed in the essay are: negative.
64	150	I just read a news article about a plane crash that killed China's forst woman to fly a J-1o fighter. That sounds like a horrible way to die. I am scared of planes for that very reason. There is nothing you can do about it. She was the very first of four woment to fly the J-10 fighter jet. The J-10 is a single engine fighter jet. She was very proud of herself for being the first woman to fly in the fighter jet.	5.833333333333333	2.25	10	1	6	3	33	63000	7.0	7.0	5.75	6.0	7.0	4.1425	1.0	2.0715	4.2145	2	train	1946	Neutral	84	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	I just read a news article about a plane crash that killed China's forst woman to fly a J-1o fighter. That sounds like a horrible way to die. I am scared of planes for that very reason. There is nothing you can do about it. She was the very first of four woment to fly the J-10 fighter jet. The J-10 is a single engine fighter jet. She was very proud of herself for being the first woman to fly in the fighter jet.'An essay written by a 33 years old female, postgradute or with a professional degree, with an income of 63000$.The essay expresses high empathy and low distress levels. The top emotions expressed in the essay are: fear, negative.'	An essay written by a 33 years old female, postgradute or with a professional degree, with an income of 63000$.The essay expresses high empathy and low distress levels. The top emotions expressed in the essay are: fear, negative.
394	270	I read the article on the China mining disaster.   There were 33 miners trapped in the mine.  Only two of them survived.  Officials stated whoever was responsible would be punished.   Smaller mines were shut down immediately until further notice.   China has always been known for the deadliest mining.  	7.0	6.25	8	2	6	1	62	29000	6.5	2.5	1.0	6.5	2.0	3.571	4.0	2.143	4.429	1	train	2386	Neutral	48	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	I read the article on the China mining disaster.   There were 33 miners trapped in the mine.  Only two of them survived.  Officials stated whoever was responsible would be punished.   Smaller mines were shut down immediately until further notice.   China has always been known for the deadliest mining.  'An essay written by a 62 years old female, postgradute or with a professional degree, with an income of 29000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: negative.'	An essay written by a 62 years old female, postgradute or with a professional degree, with an income of 29000$.The essay expresses high empathy and high distress levels. The top emotions expressed in the essay are: negative.
483	292	I'm feel for a person that kill themselves. I feel that everybody has the right to make that choice because it is their life and they are the one's that have to deal with their feeling emotional or physical.  The article did not go into great detail about the man, but I hope his family or anybody else are not suffering.	6.666666666666667	1.0	30	1	6	3	37	40000	7.0	5.5	1.0	6.5	6.0	4.857	2.0	3.429	5.0	1	train	2373	Neutral	61	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	I'm feel for a person that kill themselves. I feel that everybody has the right to make that choice because it is their life and they are the one's that have to deal with their feeling emotional or physical.  The article did not go into great detail about the man, but I hope his family or anybody else are not suffering.'An essay written by a 37 years old female, postgradute or with a professional degree, with an income of 40000$.The essay expresses high empathy and low distress levels. The top emotions expressed in the essay are: positive.'	An essay written by a 37 years old female, postgradute or with a professional degree, with an income of 40000$.The essay expresses high empathy and low distress levels. The top emotions expressed in the essay are: positive.
458	371	I feel like there is more to this story.  Apparently the officer was trying to protect himself because she was punching and kicking him to try to resist arrest.  That doesn't make it okay for him to punch her in the face, though, he should have been more professional.  But he is human and it might have been his first instinct, who knows.  I saw that she is suing the city for a million dollars, I bet she is trying to bank on this whole incident.  I don't know how I feel about this really.  I don't feel much sympathy for the woman.	1.0	1.25	24	2	7	1	38	42000	7.0	3.5	6.5	5.5	6.5	3.429	2.714	2.571	3.857	2	train	1976	Neutral	103	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	I feel like there is more to this story.  Apparently the officer was trying to protect himself because she was punching and kicking him to try to resist arrest.  That doesn't make it okay for him to punch her in the face, though, he should have been more professional.  But he is human and it might have been his first instinct, who knows.  I saw that she is suing the city for a million dollars, I bet she is trying to bank on this whole incident.  I don't know how I feel about this really.  I don't feel much sympathy for the woman.'An essay written by a 38 years old female, postgradute or with a professional degree, with an income of 42000$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: positive.'	An essay written by a 38 years old female, postgradute or with a professional degree, with an income of 42000$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: positive.
266	47	there are so many problems over there. syria is a war zone and will probably never recover. terrorism has destroyed that wonderful country. so many people are forced to flee for their lives. what can be done about it though? not much really. too much pain and suffering in the area. i wish them all well.	1.5	2.0	46	1	6	1	34	68000	5.5	6.0	5.5	5.0	6.5	3.143	1.714	3.857	2.429	1	train	1951	Neutral	56	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	there are so many problems over there. syria is a war zone and will probably never recover. terrorism has destroyed that wonderful country. so many people are forced to flee for their lives. what can be done about it though? not much really. too much pain and suffering in the area. i wish them all well.'An essay written by a 34 years old female, postgradute or with a professional degree, with an income of 68000$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: fear, negative.'	An essay written by a 34 years old female, postgradute or with a professional degree, with an income of 68000$.The essay expresses low empathy and low distress levels. The top emotions expressed in the essay are: fear, negative.
156	302	dude, you smoke, i smoke. i just switched to vaping, but you still smoke. you know you can get lung cancer? lung cancer is no joke, thousands die from it every year. you can get it from cigarettes. you can also get it from air pollution.what kinds of air pollution? first hand smoke, second hand smoke, i just found about something called radon that is a naturally occurring gas that comes from rocks and dirt, dude rocks are killing us. thats trippy.  no what do air pollution and lung cancer have to do in common? you are more suceptable to die form air pollution if you got lung cancer from those cigarettes you been smoking. either way though, the pollution can kill you though, just more easily if you got cancer.	7.0	1.0	14	1	2	2	33	78000	7.0	7.0	3.0	7.0	7.0	4.429	1.857	4.429	5.0	1	train	1954	Neutral	131	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	dude, you smoke, i smoke. i just switched to vaping, but you still smoke. you know you can get lung cancer? lung cancer is no joke, thousands die from it every year. you can get it from cigarettes. you can also get it from air pollution.what kinds of air pollution? first hand smoke, second hand smoke, i just found about something called radon that is a naturally occurring gas that comes from rocks and dirt, dude rocks are killing us. thats trippy.  no what do air pollution and lung cancer have to do in common? you are more suceptable to die form air pollution if you got lung cancer from those cigarettes you been smoking. either way though, the pollution can kill you though, just more easily if you got cancer.'An essay written by a 33 years old female, postgradute or with a professional degree, with an income of 78000$.The essay expresses high empathy and low distress levels. The top emotions expressed in the essay are: negative.'	An essay written by a 33 years old female, postgradute or with a professional degree, with an income of 78000$.The essay expresses high empathy and low distress levels. The top emotions expressed in the essay are: negative.
288	71	This one is hard for me to think about. I can see both sides of this one. One, the two anti poachers are trying to save the animals, which I think is a good thing. The other people are trying to make a living in a harsh environment and the rest of the world is based on capitalism where resources are used to make as much money as possible. 	1.8333333333333333	5.625	30	1	6	3	37	40000	7.0	5.5	1.0	6.5	6.0	4.857	2.0	3.429	5.0	1	train	2360	Neutral	69	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	This one is hard for me to think about. I can see both sides of this one. One, the two anti poachers are trying to save the animals, which I think is a good thing. The other people are trying to make a living in a harsh environment and the rest of the world is based on capitalism where resources are used to make as much money as possible. 'An essay written by a 37 years old female, postgradute or with a professional degree, with an income of 40000$.The essay expresses low empathy and high distress levels. The top emotions expressed in the essay are: positive.'	An essay written by a 37 years old female, postgradute or with a professional degree, with an income of 40000$.The essay expresses low empathy and high distress levels. The top emotions expressed in the essay are: positive.
102	67	"I am expressing my thought over this incident ""At least 239 migrants are believed to have drowned this week in two shipwrecks off the coast of Libya, the United Nations refugee agency said Thursday, adding to the toll in what was already the deadliest year on record in the Mediterranean Sea. Survivor accounts suggest that two crowded boats broke up just off the Libyan coast Wednesday, said Carlotta Sami, spokeswoman for the U.N. High Commissioner for Refugees"" This is really terrible thing to happen and should be unacceptable."	4.0	4.0	5	2	6	3	22	100000	5.5	4.5	3.5	6.0	6.0	3.714	2.857	2.571	3.429	2	train	1942	Neutral	88	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	"I am expressing my thought over this incident ""At least 239 migrants are believed to have drowned this week in two shipwrecks off the coast of Libya, the United Nations refugee agency said Thursday, adding to the toll in what was already the deadliest year on record in the Mediterranean Sea. Survivor accounts suggest that two crowded boats broke up just off the Libyan coast Wednesday, said Carlotta Sami, spokeswoman for the U.N. High Commissioner for Refugees"" This is really terrible thing to happen and should be unacceptable.'An essay written by a 22 years old female, postgradute or with a professional degree, with an income of 100000$.The essay expresses medium empathy and medium distress levels. The top emotions expressed in the essay are: sadness.'"	An essay written by a 22 years old female, postgradute or with a professional degree, with an income of 100000$.The essay expresses medium empathy and medium distress levels. The top emotions expressed in the essay are: sadness.
66	138	I just read about two young women in France who took their lives after being bullied. I remember being bullied and I can't tell you how glad I am that we did not have social media back in the 80s. The cruelty of kids towards other kids is horrifying. We ask where the parents are for the bullied, but where are the parents of the bullies?	5.5	3.125	27	2	7	1	46	41000	4.5	7.0	3.0	6.0	1.0	4.286	2.857	4.857	5.0	1	train	1987	Neutral	66	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	I just read about two young women in France who took their lives after being bullied. I remember being bullied and I can't tell you how glad I am that we did not have social media back in the 80s. The cruelty of kids towards other kids is horrifying. We ask where the parents are for the bullied, but where are the parents of the bullies?'An essay written by a 46 years old female, postgradute or with a professional degree, with an income of 41000$.The essay expresses high empathy and medium distress levels. The top emotions expressed in the essay are: fear, positive, negative, sadness, disgust, joy, anticipation.'	An essay written by a 46 years old female, postgradute or with a professional degree, with an income of 41000$.The essay expresses high empathy and medium distress levels. The top emotions expressed in the essay are: fear, positive, negative, sadness, disgust, joy, anticipation.
383	23	There were seventy three people killed in a horrific accident in Mozambique when a fuel tanker exploded. There were seventy three residents gathered around the tanker waiting to buy fuel from the driver when the explosion suddenly happened, killing seventy three and injuring one hundred and ten people. This was a tragedy.	6.0	3.5	43	2	6	1	33	110000	7.0	4.5	1.5	7.0	7.0	4.286	1.286	3.857	4.0	2	train	2367	Neutral	52	0.13157894736842105	0.10526315789473684	0.0	0.05263157894736842	0.05263157894736842	0.10526315789473684	0.13157894736842105	0.13157894736842105	0.10526315789473684	0.07894736842105263	0.1	2.6967456371753937	2.8464004363228184	There were seventy three people killed in a horrific accident in Mozambique when a fuel tanker exploded. There were seventy three residents gathered around the tanker waiting to buy fuel from the driver when the explosion suddenly happened, killing seventy three and injuring one hundred and ten people. This was a tragedy.'An essay written by a 33 years old female, postgradute or with a professional degree, with an income of 110000$.The essay expresses high empathy and medium distress levels. The top emotions expressed in the essay are: fear, negative.'	An essay written by a 33 years old female, postgradute or with a professional degree, with an income of 110000$.The essay expresses high empathy and medium distress levels. The top emotions expressed in the essay are: fear, negative.
