conversation_id	turn_id	text	EmotionalPolarity	Emotion	Empathy	speaker_number	article_id	speaker_id	essay_id
226	20	Yeah, for sure.  Anyway, it was nice chatting with you.  Hope you have a good day.  bye	0.3333	2.0	0.6667	1	139.0	48.0	225.0
226	21	you too. goodbye	1.0	2.0	0.6667	2	139.0	28.0	725.0
226	3	even with the best of intentions like here, we just end up doing more bad than good	1.6667	2.3333	2.0	2	139.0	28.0	725.0
226	4	"I thought the end of the article was interesting.  The scientist was saying, ""We don't want to discourage people from putting in garden ponds, but just be careful about what you put in them.""  And it's like, is there a problem or not?  Because of this is a problem I don't think we can be telling people they can do it if they want, they just need to be responsible.  That will engender zero change."	1.6667	2.0	2.0	1	139.0	48.0	225.0
226	5	true, can't really expect a normal person to know that a garden pond he made few weeks ago had damaged frog population in his area. definitely need to educate people more on these things	1.6667	1.6667	2.0	2	139.0	28.0	725.0
226	6	I'm curious about where the amphibians fit into the food chain and whatever in those areas.  I guess small birds and rodents maybe eat them or something.  And they of course eat bugs and stuff.	1.3333	1.6667	2.0	1	139.0	48.0	225.0
226	7	I guess, their diet is mostly insects so maybe they do control the balance of them in nature and then off course they themselves are diet to others such as snakes	0.6667	1.3333	2.0	2	139.0	28.0	725.0
226	8	Talking about mosquito populations would certainly get me to take this issue seriously.	1.0	2.0	1.3333	1	139.0	48.0	225.0
226	9	oh yes. mosquitoes are just so troublesome so anything to control them should get my vote too. That being said, frogs just seem so harmless and to see them getting killed the way described must be so bad	2.0	2.3333	2.6667	2	139.0	28.0	725.0
227	0	I feel so bad for all those poor frogs, what do you think should be done to stop the spread of the disease.	2.0	3.3333	3.6667	1	139.0	23.0	226.0
227	1	I think people should just follow some of the guildelines they were giving in the article.  Maybe they should make more of an effort to spread that information.  I felt sad for the frogs but honestly I didn't feel an overwhelming heartbreak or anything.  In general, the ponds seem to be a positive thing for wildlife.	1.6667	3.0	2.6667	2	139.0	24.0	726.0
227	10	Yeah maybe, building a pond is a pretty big undertaking so at some point during the process somebody should be informing them or giving them the info they need into what they are doing and the harm they could be causing right.	1.3333	2.3333	2.0	1	139.0	23.0	226.0
227	11	Yeah I totally agree.  Whose responsibility do you think it should be to inform people, or do you think the people themselves should be responsible for looking up the information?	1.0	1.6667	1.3333	2	139.0	24.0	726.0
227	12	I think they should definitely get some of the info themselves but i think the shops are also a big part of where they should get the info from.	1.0	2.0	1.3333	1	139.0	23.0	226.0
227	13	Yes I agree the shops should be a main source.  They're the ones profiting from this whole thing too	1.0	1.6667	1.3333	2	139.0	24.0	726.0
227	14	Exactly, it feels like at some point anyone who wants to build a pond they should come into contact with someone who should be knowledgeable about the current issues and inform them. Maybe require some form of education before you can own something like this?	1.0	2.3333	2.0	1	139.0	23.0	226.0
227	15	Yeah like a contiuing ed class, it could be offered online	0.6667	1.3333	2.0	2	139.0	24.0	726.0
227	16	Yeah that would be for the best. That way people know the current issues and can help protect the environment. Sadly it doesn't completely solve the issue but it is a step in the right direction	1.0	2.3333	1.6667	1	139.0	23.0	226.0
227	17	Yes I'd like to think it would at least help a little and make a difference	0.0	2.0	2.3333	2	139.0	24.0	726.0
227	18	For sure it would, i just hope that the UK amphibian population is able to build itself back up once more immune frogs start reproducing.	0.0	2.0	3.0	1	139.0	23.0	226.0
227	19	You make a good point about how dire these things can wind up being.  It has been good talking to you.  goodbye	0.3333	2.3333	1.3333	2	139.0	24.0	726.0
227	2	Yeah definitely, and it is a good thing that people are more interesting in helping to preserve wildlife with these man made ponds but the side effects of it are upsetting. The scientific community definitely needs to let people know before more of the population gets infected though.	1.0	2.6667	2.3333	1	139.0	23.0	226.0
227	20	Likewise, goodbye	0.3333	1.3333	0.6667	1	139.0	23.0	226.0
227	3	Yes I totally agree with you.  LIke they need to put this info out there at shops that carry the items to stock these ponds and in other sources where people can easily find them.  To protect the frogs and the spread of these diseases	1.3333	2.0	2.6667	2	139.0	24.0	726.0
227	4	That would be the best way for sure, wouldn't want it to get to the point where so many of the home ponds would have to be filled.	1.0	2.0	2.6667	1	139.0	23.0	226.0
227	5	yeah no doubt, that would not be good.  I guess it's just an example of people being careless about things and wildlife suffering as a consequence.  Happens so frequently it's ridiculous	1.6667	2.3333	2.3333	2	139.0	24.0	726.0
227	6	Yeah it happens way too often, The problem is is that people can't really see outside of their bubble in a way. All these people think is it would be cool to have a pond and buy some frogs to bring in. We need to be better educated on the side effects.	1.3333	2.0	2.6667	1	139.0	23.0	226.0
227	7	yeah exactly!  and I think they mentioned the ornamental fish too.  Did it say it was spreading to them?  Either way, people obviously aren't thinking this stuff through as well as they should.	1.3333	2.6667	2.3333	2	139.0	24.0	726.0
227	8	I know it mentioned that the disease did not start organically or it did not start in the UK. And for sure but can like the average person really think about something like that happening, i feel like the issue is more so about people not being informed enough when they want to do something like this.	1.0	2.3333	1.3333	1	139.0	23.0	226.0
227	9	yeah, so the key would be more education?  getting people, consumers especially, the information they need to make appropriate choices and protect the species	1.0	2.0	1.6667	2	139.0	24.0	726.0
228	0	Who knew backyard ponds could cause so much harm.	1.6667	2.3333	2.6667	1	139.0	30.0	227.0
228	1	Certainly not me.	1.0	1.6667	2.6667	2	139.0	25.0	727.0
228	10	I agree, but for me it was more about human involvement animals	1.0	1.3333	3.0	1	139.0	30.0	227.0
228	11	I felt the human involvement part was minimized by the fact that they mentioned people definitely shouldn't stop building garden ponds. I mean, it's hard to believe people are consciously moving amphibians from garden ponds to natural ones, but what do I know.	1.6667	2.0	2.0	2	139.0	25.0	727.0
228	12	I'm never surprised by what people do anymore. I bet people would read this still move the frogs to a urban pond.	1.6667	2.0	2.3333	1	139.0	30.0	227.0
228	13	You have a point. I wonder if the problem is isolated in the UK or if it is a problem elsewhere too.	1.0	1.3333	2.0	2	139.0	25.0	727.0
228	14	That is a good question. Hopefully it is isolated to the UK.	0.6667	1.6667	2.0	1	139.0	30.0	227.0
228	15	Do you think there are any practical solutions that weren't mentioned in the article?	1.0	1.0	1.6667	2	139.0	25.0	727.0
228	16	I can not think of any, what about you?	1.0	1.0	1.0	1	139.0	30.0	227.0
228	17	Hm, perhaps if they manufactured a cure for the virus that could be spread in the same way as the virus itself, but that would probably take more time and resources than people were willing to commit.	1.0	2.0	2.3333	2	139.0	25.0	727.0
228	18	Yeah, most people do not care that much about frogs.	1.6667	1.6667	2.3333	1	139.0	30.0	227.0
228	19	Well, thanks for chatting! have a good one! goodbye	0.3333	1.6667	0.6667	2	139.0	25.0	727.0
228	2	I knew the pet trade caused bad things for environment and animals	1.6667	1.3333	2.0	1	139.0	30.0	227.0
228	20	nice chatting with you too! bye	0.3333	1.6667	0.6667	1	139.0	30.0	227.0
228	3	Pet trade? I thought the article was more about the transfer of material from human constructs to natural ones?	1.0	1.0	2.0	2	139.0	25.0	727.0
228	4	and moving frogs from different ponds to ponds.	1.0	1.0	2.3333	1	139.0	30.0	227.0
228	5	I guess the pet trade could potentially be involved. Do you know anyone with pet frogs?	1.3333	1.0	2.3333	2	139.0	25.0	727.0
228	6	yeah frog are not good pets	1.6667	1.3333	2.6667	1	139.0	30.0	227.0
228	7	I've always been a bit persnickety about the caging of animals.	1.6667	2.3333	2.0	2	139.0	25.0	727.0
228	8	I agree animals shouldn't be caged	1.3333	2.0	2.0	1	139.0	30.0	227.0
228	9	Honestly, this article lacked some of the emotional appeal that others I have read have had. I mean, I feel for the frogs, but it didn't really offer any solutions to the problem.	1.6667	2.3333	2.6667	2	139.0	25.0	727.0
229	0	Sad story for these frogs :(	2.0	2.6667	3.6667	1	139.0	57.0	228.0
229	1	I agree! i don't like to hear about animals suffering or dying	1.6667	3.3333	3.6667	2	139.0	7.0	728.0
229	10	Maybe some type of antivirus to add to their ponds?	1.0	1.0	2.6667	1	139.0	57.0	228.0
229	11	I was thinking they could spread the cure the same way the disease was spread	0.3333	1.6667	2.6667	2	139.0	7.0	728.0
229	12	Yeah, like some type of bait	0.3333	1.6667	2.6667	1	139.0	57.0	228.0
229	13	i think that would be a great start	0.0	2.3333	2.3333	2	139.0	7.0	728.0
229	14	Even if there was something for homeowners to do to stop it at their own ponds, then it would be harder for the virus to spread	1.0	2.0	2.3333	1	139.0	57.0	228.0
229	15	yeah i agree, it would be a community effort	0.0	2.0	2.3333	2	139.0	7.0	728.0
229	16	I agree, the community would all have to work together!	0.0	3.0	2.0	1	139.0	57.0	228.0
229	17	I think it would be well worth it	0.0	2.3333	2.0	2	139.0	7.0	728.0
229	18	Yes, if it's going to protect the frogs and fish and whatever other wildlife will eventually be affected.	0.6667	2.3333	3.6667	1	139.0	57.0	228.0
229	19	which will have a chain reaction	1.0	1.6667	2.6667	2	139.0	7.0	728.0
229	2	I wonder if the general public has been told anything about what they can do to stop the spread of the disease.	1.0	1.6667	2.3333	1	139.0	57.0	228.0
229	20	Yeah, it's crazy how the loss of one species in an environment can totally throw off the whole ecosystem.	1.6667	3.0	2.3333	1	139.0	57.0	228.0
229	21	I agree! a small problem can turn into a big one quickly	1.3333	3.0	2.3333	2	139.0	7.0	728.0
229	22	It's been nice talking to you!	0.0	1.6667	0.6667	1	139.0	57.0	228.0
229	23	you too! goodbye	0.3333	1.6667	0.6667	2	139.0	7.0	728.0
229	24	bye	1.0	1.3333	0.6667	1	139.0	57.0	228.0
229	25	7	1.0	0.6667	0.0	2	139.0	7.0	728.0
229	26	goodbye	1.0	1.0	0.6667	1	139.0	57.0	228.0
229	3	I'm not sure but i hope so	0.0	2.3333	1.0	2	139.0	7.0	728.0
229	4	I would think most people with garden ponds wouldn't want to endanger the frogs if they knew about it	1.6667	2.0	2.6667	1	139.0	57.0	228.0
229	5	I agree. fish too!	1.0	2.3333	2.6667	2	139.0	7.0	728.0
229	6	Yeah, and if it's being spread by whatever they are getting from aquatic stores, the stores should have to test before they sell anything	1.3333	2.0	3.0	1	139.0	57.0	228.0
229	7	i agree it is not safe for the local community	1.3333	2.0	1.6667	2	139.0	7.0	728.0
229	8	They said that the garden ponds could act like stepping stones, but they aren't discouraging people from having them so I wonder if they think there is a way to stop it.	1.0	2.3333	3.0	1	139.0	57.0	228.0
229	9	True, I	1.0	1.0	2.0	2	139.0	7.0	728.0
232	0	Well I probably have an unpopular opinion about this but it's how I feel.  I think the #metoo movement has gone too far honestly.  I find a lot of these allegations highly questionable and I'm skeptical.  In this case, her roommates from the time period do recall her mentioning it supposedly so there seems to be some validity there.  But you just never really k now with these things, especially when it's brought up twenty years later.  Seems like a lot of women just do this for attention or whatever weird reasons they might have.	1.6667	3.0	1.0	1	128.0	24.0	231.0
232	1	In this case in particular, it's something she mentioned before so that makes it more likely to be true I think. It's really difficult because it's not like it's easy to prove things like this.	1.3333	1.6667	2.6667	2	128.0	47.0	731.0
232	10	No, you can't punish them, but honestly in my opinion you can't treat a man as though he's guilty unless there is proof.  But unfortunately, once these people make their allegations the public basically treats the person as though they are guilty and their life is destroyed, and often their career and the lives of their family members.  So to me it is just very sad.  And it scares me for my sons.  My husband doesn't even want to be around women at work bc he is scared someone might make up some allegation.  THAT is a hostile environment and unfair to men.	1.3333	4.0	1.6667	1	128.0	24.0	231.0
232	11	That's true, there needs to be proof before punishment. Anyone who is fired for something like that without proof should be able to sue for wrongful termination.	2.0	2.6667	1.6667	2	128.0	47.0	731.0
232	12	Yes they should.  But I do understand what you're saying about the true victims and the predicament they are in.  I Just think it's a very sad situation for everyone and it's distressing that this is an issue in our society now.	1.6667	3.0	2.3333	1	128.0	24.0	231.0
232	13	It is definitely a difficult situation.	1.6667	2.3333	1.3333	2	128.0	47.0	731.0
232	14	Yes really without any good solution.  People would have to constantly be wearing body cameras to have definitive proof one way or the other, which is absurd.	1.3333	2.6667	1.3333	1	128.0	24.0	231.0
232	15	Yep. Or companies would have to start putting cameras up everywhere which is also ridiculous. We just need to teach our children how to handle these situations and hope for the best.	1.3333	2.0	2.0	2	128.0	47.0	731.0
232	16	Yeah, no doubt.  Maybe the next generation can see some improvement if parents work to teach them better when they are young.  I don't know.	1.3333	2.0	1.6667	1	128.0	24.0	231.0
232	17	I hope so.	0.3333	1.6667	1.0	2	128.0	47.0	731.0
232	18	You and me both.  Well thank you for sharing your insights with me.  I hope you have a good day.  goodbye	0.3333	1.6667	0.6667	1	128.0	24.0	231.0
232	19	You too. bye	0.3333	1.3333	0.6667	2	128.0	47.0	731.0
232	2	"Yeah totally.  It comes down to a ""he says, she says"" in so many cases.  I agree that the fact that she mentioned it at the time lends some credibility to the story.  I just feel like so many men have been unfairly crucified by this whole movement."	2.0	2.3333	1.6667	1	128.0	24.0	231.0
232	3	In some cases maybe. Or maybe more women are just speaking up when they were afraid to before, since it's so hard to prove one way or the other.	1.3333	2.0	3.0	2	128.0	47.0	731.0
232	4	I would guess a little bit of both, but it could also be that more women are wanting to fabricate things and get int he spotlight bc they see it happening with other women	2.0	2.6667	1.3333	1	128.0	24.0	231.0
232	5	I guess it's hard to imagine anyone would want to be recognized for something like that. I mean you never know, I guess. What do you think a woman should do if she's been a victim but has no proof? It's pretty easy to just grab or touch someone without anyone else seeing	1.3333	2.0	2.0	2	128.0	47.0	731.0
232	6	I find it very easy to believe someone would want to be recognized for that.  People will do anything for attention.  Look at reality TV and social media.  I think people should report things when they happen, not 20 years later.	1.6667	2.6667	1.3333	1	128.0	24.0	231.0
232	7	Sure, that would be helpful but even then if you have no proof it doesn't really matter if it just happened does it? It could still be seen as a ploy for attention or an attempt to bring someone down. Or there could be shame involved too. Not everyone is just out to get attention. Some victims are too ashamed to say anything.	1.3333	3.0	3.0	2	128.0	47.0	731.0
232	8	Yep I agree, but the ones who are fabricating it and doing it for attention are ruining it for the genuine victims	1.3333	2.3333	1.6667	1	128.0	24.0	231.0
232	9	I suppose so. But we can't really punish women for coming forward just because they don't have proof.	1.0	2.6667	2.3333	2	128.0	47.0	731.0
233	0	Hello! How do you feel about this story?	1.0	1.6667	1.3333	1	128.0	57.0	232.0
233	1	Honestly, I'm sure it sounds insensitive, but I'm tired of these.	2.0	2.3333	2.6667	2	128.0	49.0	732.0
233	10	If women and men are completely equal. I think men wouldn't really think twice about a women touching their butt. And I don't think 20 that they would be going public about it 20 years later.	1.6667	2.3333	2.0	1	128.0	57.0	232.0
233	11	Lol.  Every man's wildest fantasy includes a woman touching his butt unanounced.  But no, I don't think men and women are necessariliy equal in abilities and talents, I'm not one of those people.	1.0	3.3333	2.3333	2	128.0	49.0	732.0
233	12	Too funny! If he did intentionally cup his hand over her butt 20 years ago, would there be anything legally to do about it anyway?	1.0	3.3333	1.6667	1	128.0	57.0	232.0
233	13	I would assume only in the court of public opinion.  There would be a push to take away his seat.  Which is just another reason to think this was politially motivated.	1.6667	3.0	2.0	2	128.0	49.0	732.0
233	14	The world is a scary place. I feel for my kids having to grow up in this environment.	2.0	3.6667	1.6667	1	128.0	57.0	232.0
233	15	Yeah I think the same thing sometime.  However, when you really think about it, the world could go completely south in the next few years, and still be leaps and bounds better than it was 200/500/1000 years ago.	0.6667	3.0	1.3333	2	128.0	49.0	732.0
233	16	That's a good way to look at it!	0.0	3.3333	1.0	1	128.0	57.0	232.0
233	17	Lol, I do however doubt humanity is going to be around for another thousand years.  I'm sure that we're going to find some way to eff things up in the next century or two.	1.6667	3.3333	1.0	2	128.0	49.0	732.0
233	18	I think about that all of the time. When you do look at how much it's changed from even just 200 years ago. I wonder how long it can keep going.	2.0	3.0	1.0	1	128.0	57.0	232.0
233	19	yeah, I remember hearing couple years ago about how we've basically reached the limit that we can on processor speed or storage or something like that.  I wonder when that kind of thing will start to hit our other technologies.	1.3333	2.6667	1.6667	2	128.0	49.0	732.0
233	2	I agree, who knows if it really happened or if this is just political.	1.6667	2.0	2.3333	1	128.0	57.0	232.0
233	20	Yeah, who knows. I can't imagine the future progressing as quickly as it has over the past 100 years.	1.6667	2.0	1.6667	1	128.0	57.0	232.0
233	21	Yeah it's like we had the industrial revolution, and maybe now we're nearing the end of the technological revolution.  But who knows...	1.3333	2.6667	1.3333	2	128.0	49.0	732.0
233	22	Great conversation! Went from butt touching to the end of technological revolution! Nice talking to you!	0.0	3.0	1.3333	1	128.0	57.0	232.0
233	23	lol yeah good talk. bye	0.0	2.0	1.0	2	128.0	49.0	732.0
233	24	bye	1.0	1.0	0.6667	1	128.0	57.0	232.0
233	3	Yeah and at this point, particularly after the Smollet, and Kavanaugh case, I just tend to doubt the accuser more.  Especially when the accusations are dated by decades.	2.0	2.3333	1.6667	2	128.0	49.0	732.0
233	4	Exactly, the timing is always very suspicious.	2.0	2.6667	1.6667	1	128.0	57.0	232.0
233	5	I understand it form the other perspective too, maybe the name, such as Kavanaugh, becomes so huge in the news, that it infuriates you and you feel like you have to say something. I still just don't buy it though.	2.0	2.3333	2.0	2	128.0	49.0	732.0
233	6	Yeah, I can see that too. But it's not like Clarence Thomas just became a big thing recently.	1.6667	2.0	2.0	1	128.0	57.0	232.0
233	7	Yeah.  A lot of this supreme court stuff, I think the democrats saw the opportunity for the gop to take a massive majority in the court, and decided they had to take drastic efforts to curb that.  They were too eager to push this narrative, even though the evidence wasn't there.	1.6667	2.3333	2.0	2	128.0	49.0	732.0
233	8	I think these things must really bother people who have been actually attacked / raped... She says he cupped his hand over her butt. If that happened to me, I would probably forget about it by the next day.	1.6667	2.0	2.3333	1	128.0	57.0	232.0
233	9	Seriously.  Ok, this might be a little off the wall, but I think this is the human evolution catching up to society.  It used to be that man protected and hunted, women took care of kids, and were prized for their looks and maternal instincts.  Nowadays, woman have caught up to men in their working ability.  Men have to learn that women aren't their property anymore, and this is a dynamic that might take time to set in with the elitely wealthy.	2.0	3.0	2.3333	2	128.0	49.0	732.0
235	0	what did you think about the article?	1.0	1.0	0.6667	1	128.0	19.0	234.0
235	1	I feel so bad for women going through this	2.0	3.3333	3.3333	2	128.0	53.0	734.0
235	10	yeah i wonder why they feel that way	1.0	2.0	1.6667	1	128.0	19.0	234.0
235	11	more needs to be done	1.3333	1.6667	1.6667	2	128.0	53.0	734.0
235	12	what do you think can be done	1.0	1.6667	0.6667	1	128.0	19.0	234.0
235	13	more education in school i think on harrasment	1.0	2.0	2.0	2	128.0	53.0	734.0
235	14	yeah and at home from the parents	1.0	1.3333	1.6667	1	128.0	19.0	234.0
235	15	true more values and morals especially for young men	1.0	1.6667	1.6667	2	128.0	53.0	734.0
235	16	yeah that would help a lot	0.3333	1.3333	1.0	1	128.0	19.0	234.0
235	17	Also, more ways for women to feel safe coming forward against them	1.0	1.6667	2.6667	2	128.0	53.0	734.0
235	18	do you know anyone that has gone through what that woman went through	1.0	2.0	1.3333	1	128.0	19.0	234.0
235	19	A couple girls from college it happens there alot and swept under the rug	1.6667	1.6667	2.6667	2	128.0	53.0	734.0
235	2	do you think it really happened or do you think she might be lying	1.3333	1.3333	1.0	1	128.0	19.0	234.0
235	20	yeah i hear that stuff happens a ton in college	1.3333	1.6667	1.6667	1	128.0	19.0	234.0
235	21	it was great talking to you today!	0.0	2.0	0.6667	2	128.0	53.0	734.0
235	22	bye	1.0	1.0	0.6667	1	128.0	19.0	234.0
235	23	bye	1.0	1.0	0.6667	2	128.0	53.0	734.0
235	3	I think we should never question assault it sets a bad thing moving forward	1.3333	3.3333	3.0	2	128.0	53.0	734.0
235	4	thats true i sort of believe her because she was young when it happened	1.0	2.0	2.0	1	128.0	19.0	234.0
235	5	True and another woman came forward as well	1.3333	1.6667	2.3333	2	128.0	53.0	734.0
235	6	yeah it makes sense that its true and not a lie given that fact	1.0	2.0	2.0	1	128.0	19.0	234.0
235	7	men in power doing this are more and more its crazy	1.6667	2.0	2.3333	2	128.0	53.0	734.0
235	8	yeah they feel like since they have some power they can get women to do whatever they want	2.0	2.3333	2.6667	1	128.0	19.0	234.0
235	9	it is so gross how do they think its okay	2.0	3.0	2.3333	2	128.0	53.0	734.0
236	0	I'm glad the lady was found otherwise she might have been in serious trouble out in the cold.	0.0	2.6667	3.6667	1	245.0	48.0	235.0
236	1	that's right. Also they did the right thing to send her for medical checkup	0.0	2.0	3.3333	2	245.0	28.0	735.0
236	10	Yeah, it's definitely hard to relate.  I imagine they experience a lot of confusion and fear associated with not knowing what's going on.	1.6667	3.0	2.6667	1	245.0	48.0	235.0
236	11	True, Just couple of days ago I learned that Alzheimer patients may die due to suffocation as their brain my forget how to breathe. Don't know how true that is but that is one scary state	1.6667	3.3333	2.3333	2	245.0	28.0	735.0
236	12	Wow, that's a wild thought.  I can't even imagine what that would be like.  I also don't envy all the people who work in facilities to take care of dementia patients.  Those people are saints.	2.0	3.0	2.0	1	245.0	48.0	235.0
236	13	Exactly, I was thinking about that some time ago, it's like children but when we deal with children we do so with hope that they will learn and growup but there is no hope for those old patients	1.3333	3.3333	2.3333	2	245.0	28.0	735.0
236	14	I think there's probably already a shortage of these types of workers, and it will only get worse going forward.  Old folks homes and that type of thing are a massive industry now.  We used to just put our elderly in the attic.	1.6667	2.3333	2.0	1	245.0	48.0	235.0
236	15	It's definitely going to be a bigger problem as people live longer and longer.	2.0	2.0	1.6667	2	245.0	28.0	735.0
236	16	"Back to this story, it's still nice to see that there's help out there in various forms.  Police get a bad rap these days but they still do plenty to help people.  And we focus on negative events and people, but there's still no shortage of people willing to help others.  We still have ""communities"" whether we recognize it often or not."	0.0	2.6667	2.0	1	245.0	48.0	235.0
236	17	Police really have a difficult job, you can do 1000's of such acts in your career but what will be remembered is one less than perfect act. I just hope that the lady in this story gets the help she obviously needs after her rescue	0.3333	2.6667	2.6667	2	245.0	28.0	735.0
236	18	Yes, for sure.  And I'm sure in the short term she's well taken care of.  But the family (assuming she lives with her family) will likely struggle with her for many more years, unfortunately.	1.0	3.0	2.6667	1	245.0	48.0	235.0
236	19	Right, I wonder if the govt should get involved in these scenarios somehow. But then what really can they do to provide ease such families	1.0	2.3333	2.3333	2	245.0	28.0	735.0
236	2	Yes.  I assume she is mentally ill or has dementia, or was maybe just under the influence of something.  Her family must have been very worried.	1.6667	2.0	3.3333	1	245.0	48.0	235.0
236	20	Yes, I think it's complicated, and not least of all costly.  Anyway, it was nice chatting with you.  Hope you have a good day.  bye	1.0	1.6667	1.0	1	245.0	48.0	235.0
236	21	Hopefully you will have a nice one too. goodbye	0.3333	1.6667	1.0	2	245.0	28.0	735.0
236	3	Can't imagine what would they be going through if she was indeed sick with dementia or something	2.0	2.6667	3.6667	2	245.0	28.0	735.0
236	4	I wonder if this kind of thing is happening more often now.  People are living longer and maybe more people are forced to take care of elderly or sick relatives at home.	1.6667	2.0	2.6667	1	245.0	48.0	235.0
236	5	People are definitely living longer and though we are getting better physical treatments but brain seems to age at its separate pace	1.0	2.0	2.0	2	245.0	28.0	735.0
236	6	"Yes, it's definitely a problem.  I see on TV some ad saying that ""the first survivor of Alzheimer's is alive today,"" or something like that.  So maybe cures for some of these brain diseases are around the corner."	1.3333	2.0	2.3333	1	245.0	48.0	235.0
236	7	I hope so, when I think about the old age this is the thing I most fear about. Losing memories of all your life slowly but progressively would really be terrorizing	1.6667	3.3333	2.6667	2	245.0	28.0	735.0
236	8	Yeah, I think so too.  I'd rather meet a swift end than have my brain deteriorate.  My grandfather had Alzheimer's.  It's hard on everyone.	1.6667	4.0	2.3333	1	245.0	48.0	235.0
236	9	It must really be a tough time, my grandmother too had dementia but this is something that is really hard to live through I guess. Hard for someone to imagine the pain as it is not a physical one	2.0	3.3333	2.3333	2	245.0	28.0	735.0
237	0	Have you had any first hand experience with alzheimers or dementia?	1.0	1.0	2.0	1	245.0	25.0	236.0
237	1	Yes, , my grandmother and you?	1.0	1.6667	2.3333	2	245.0	30.0	736.0
237	10	Yeah, as difficult as it sounds, the thought of her sitting alone and confused in some nursing home would be even more psychologically damaging.	2.0	4.0	2.6667	1	245.0	25.0	236.0
237	11	I understand that some people because of work or other reasons can not do it.	1.0	2.3333	2.3333	2	245.0	30.0	736.0
237	12	Well, and so people don't get along so swimmingly with their familial relations.	1.6667	2.0	1.6667	1	245.0	25.0	236.0
237	13	That is true, but the ones that you do get along with, hold them close because we all are on a limited timer.	0.6667	3.6667	2.3333	2	245.0	30.0	736.0
237	14	Indeed, my uncle died unexpectedly a few years ago and now my grandparents insist that the family gets together at least once a week.	1.0	3.0	2.6667	1	245.0	25.0	236.0
237	15	sorry to hear about your uncle. getting together,that would depend on how close with live:)	1.3333	2.3333	2.6667	2	245.0	30.0	736.0
237	16	One of my brothers and I live in different parts of the country, but the rest of the family participates. My grandmother sends me text messages every day. It's nice.	0.0	2.6667	2.0	1	245.0	25.0	236.0
237	17	Yeah, I try to stay in touch with my mother, both set of grandparents have passed, my father passed, and My oldest brother died last year at age of 41.	1.6667	3.6667	2.3333	2	245.0	30.0	736.0
237	18	My condolences for your losses. I hope you treasured your time with all of them. I'm sure they treasured their time with you. Thanks for chatting with me today. goodbye	0.6667	3.3333	2.0	1	245.0	25.0	236.0
237	19	nice chatting with you too. bye	0.3333	1.3333	1.0	2	245.0	30.0	736.0
237	2	My great grandfather. It's really sad to think that the police had to reach out to the community to find out where this person belonged. She must have lived alone.. or in a poorly tended elderly community.	2.0	3.0	3.0	1	245.0	25.0	236.0
237	3	Yeah. It is scary thinking that can happen to any of us when with get older.	2.0	2.6667	3.3333	2	245.0	30.0	736.0
237	4	We all eventually become children a second time, it's true.	1.6667	2.0	2.3333	1	245.0	25.0	236.0
237	5	It hurt me to see my grandmother lose her Independence	2.0	3.3333	3.0	2	245.0	30.0	736.0
237	6	That's the most unnerving part about it, how much it hurts your family to see you in such a place.	2.0	3.6667	3.0	1	245.0	25.0	236.0
237	7	I kept my grandmother at home until she died, most people wanted me to put her in a nursing home but I could not do it.	1.3333	3.0	3.0	2	245.0	30.0	736.0
237	8	That's what my grandfather did with his parents. I honestly don't think I could handle having to carry my mother to the bathroom in the middle of the night. Good on you.	1.0	3.6667	2.3333	1	245.0	25.0	236.0
237	9	I think you could do it. It is not easy, but it was a honor for me to be able to take care of my grandmother since she did so much for me in my life.	0.0	3.6667	2.6667	2	245.0	30.0	736.0
238	0	Well I thought this was a little sad.  Like, weren't the family even looking for this person?	2.0	3.0	3.6667	1	245.0	24.0	237.0
238	1	I was thinking about that, but if she still lives by herself, they might not have realized that she was gone yet.	1.3333	1.3333	3.0	2	245.0	57.0	737.0
238	10	Oh yeah, that would be amazing.  It would really impact a lot of families for sure	0.6667	2.3333	3.0	1	245.0	24.0	237.0
238	11	I just remembered the story said she was wearing scrub pants. That sounds like she was in a facility. If so, that is horrible if they haven't realized that she is missing.	2.0	3.0	3.6667	2	245.0	57.0	737.0
238	12	Oh true, I did not notice that.  That is horrible.  I'm always reading stories of abuse and negligence in these facilities.  That's unforgivable.	2.0	3.0	2.3333	1	245.0	24.0	237.0
238	13	I wonder if they noticed she was missing but didn't want to tell the police.	1.3333	2.0	3.0	2	245.0	57.0	737.0
238	14	I would say that's definitely possible.  how sad	2.0	2.6667	2.3333	1	245.0	24.0	237.0
238	15	That would be sad. I've seen too many stories of facilities covering things up to save their reputation. Maybe they thought she would wander and then eventually return.	2.0	2.6667	2.6667	2	245.0	57.0	737.0
238	16	YEah I have seen those stories too!  Preying on a highly vulnerable population	2.0	2.6667	2.0	1	245.0	24.0	237.0
238	17	It is so sad, I'm sure it would be hard enough just to make the decision to put someone in a facility, and then to have to deal with this kind of thing.	2.0	3.6667	3.3333	2	245.0	57.0	737.0
238	18	Yes, for sure.  It would just add to the feelings of guilt.  Well thank you for sharing your feelings with me, have a great day!  goodbye	1.3333	1.6667	1.6667	1	245.0	24.0	237.0
238	19	bye	1.0	1.0	1.0	2	245.0	57.0	737.0
238	2	yeah I considered that, too.  Did the article mention how long it's been	1.0	1.3333	2.3333	1	245.0	24.0	237.0
238	3	I don't recall an exact time but it seemed that it was recent that she had been found.	1.3333	1.3333	2.0	2	245.0	57.0	737.0
